"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"436","1","1","591.52","(1,1)","2","2","573.84","(2,2)"
"437","2","0","575.5","(2,0)","2","0","562.31","(2,0)"
"438","1","1","545.33","(1,1)","1","1","532.13","(1,1)"
"439","1","1","570.66","(1,1)","1","1","557.47","(1,1)"
"440","1","1","566.74","(1,1)","2","2","548.11","(2,2)"
"441","2","2","601.48","(2,2)","2","2","581.69","(2,2)"
"442","1","1","561.51","(1,1)","1","1","548.31","(1,1)"
"443","1","1","612.15","(1,1)","1","1","598.96","(1,1)"
"444","1","1","604.69","(1,1)","1","2","591.37","(1,2)"
"445","2","0","586.43","(2,0)","2","0","573.24","(2,0)"
"446","1","1","549.44","(1,1)","1","1","536.25","(1,1)"
"447","1","1","597.42","(1,1)","2","1","584.17","(2,1)"
"448","1","1","586.14","(1,1)","1","1","572.94","(1,1)"
"449","2","0","588.96","(2,0)","2","2","572.89","(2,2)"
"450","1","2","607.33","(1,2)","1","2","590.84","(1,2)"
"451","1","1","612.05","(1,1)","2","1","597.72","(2,1)"
"452","2","0","563.06","(2,0)","2","2","549.35","(2,2)"
"453","1","1","599.27","(1,1)","1","2","584.84","(1,2)"
"454","1","1","604.16","(1,1)","1","1","590.97","(1,1)"
"455","2","0","583.58","(2,0)","1","2","569.32","(1,2)"
"456","2","0","561.62","(2,0)","2","0","548.42","(2,0)"
"457","1","2","589.05","(1,2)","1","2","572.56","(1,2)"
"458","2","0","597.89","(2,0)","2","0","584.7","(2,0)"
"459","1","1","619.46","(1,1)","2","1","605.86","(2,1)"
"460","1","1","625.61","(1,1)","2","2","610.98","(2,2)"
"461","2","0","562.21","(2,0)","1","2","548.38","(1,2)"
"462","2","0","579.53","(2,0)","2","0","566.33","(2,0)"
"463","2","0","617.68","(2,0)","2","0","604.49","(2,0)"
"464","1","1","584.26","(1,1)","1","1","571.07","(1,1)"
"465","2","0","586.05","(2,0)","2","1","572.06","(2,1)"
"466","2","0","572.28","(2,0)","2","0","559.09","(2,0)"
"467","1","1","539.27","(1,1)","1","1","526.08","(1,1)"
"468","1","1","594.74","(1,1)","1","1","581.55","(1,1)"
"469","2","0","605.11","(2,0)","2","0","591.92","(2,0)"
"470","2","0","609.3","(2,0)","2","0","596.1","(2,0)"
"471","1","1","580.37","(1,1)","1","1","567.18","(1,1)"
"472","2","0","565.38","(2,0)","2","0","552.19","(2,0)"
"473","1","1","600.45","(1,1)","2","1","587.18","(2,1)"
"474","1","1","607.4","(1,1)","2","1","594.01","(2,1)"
"475","2","0","604.67","(2,0)","2","0","591.48","(2,0)"
"476","2","0","603.19","(2,0)","2","2","588.49","(2,2)"
"477","1","1","585.09","(1,1)","1","1","571.89","(1,1)"
"478","1","1","576.37","(1,1)","1","1","563.17","(1,1)"
"479","1","1","544.54","(1,1)","1","2","529.75","(1,2)"
"480","2","0","575.27","(2,0)","2","0","562.07","(2,0)"
"481","2","0","599.87","(2,0)","2","0","586.67","(2,0)"
"482","2","0","575.45","(2,0)","1","2","562.01","(1,2)"
"483","2","0","573.58","(2,0)","1","2","560.37","(1,2)"
"484","2","0","592.52","(2,0)","2","0","579.33","(2,0)"
"485","2","0","551.1","(2,0)","2","0","537.91","(2,0)"
"486","1","1","611.33","(1,1)","1","1","598.14","(1,1)"
"487","2","0","566.89","(2,0)","2","0","553.69","(2,0)"
"488","1","2","590.17","(1,2)","2","2","572.67","(2,2)"
"489","1","1","582.56","(1,1)","1","1","569.37","(1,1)"
"490","1","1","608.22","(1,1)","1","1","595.03","(1,1)"
"491","1","1","571.61","(1,1)","1","1","558.41","(1,1)"
"492","1","1","589.18","(1,1)","1","1","575.98","(1,1)"
"493","1","1","610.6","(1,1)","1","1","597.41","(1,1)"
"494","2","0","589.82","(2,0)","2","0","576.63","(2,0)"
"495","2","0","577.14","(2,0)","2","0","563.94","(2,0)"
"496","1","1","635.06","(1,1)","1","1","621.87","(1,1)"
"497","1","1","601.12","(1,1)","2","1","587.85","(2,1)"
"498","2","0","566.16","(2,0)","2","0","552.97","(2,0)"
"499","2","0","596.43","(2,0)","1","2","583.11","(1,2)"
"500","2","0","599.45","(2,0)","1","2","584.87","(1,2)"
"501","2","0","573.84","(2,0)","2","0","560.65","(2,0)"
"502","1","1","556.17","(1,1)","2","2","540.4","(2,2)"
"503","2","0","608.74","(2,0)","2","0","595.54","(2,0)"
"504","1","1","568.02","(1,1)","1","1","554.83","(1,1)"
"505","1","1","607.87","(1,1)","2","1","593.77","(2,1)"
"506","2","0","599.14","(2,0)","2","1","585.33","(2,1)"
"507","1","1","561.83","(1,1)","1","1","548.64","(1,1)"
"508","2","0","613.67","(2,0)","2","0","600.47","(2,0)"
"509","2","0","563.26","(2,0)","1","2","548.89","(1,2)"
"510","2","0","578.74","(2,0)","2","0","565.54","(2,0)"
"511","1","2","593.24","(1,2)","1","2","576.74","(1,2)"
"512","2","0","622.03","(2,0)","2","1","607.8","(2,1)"
"513","1","1","607.35","(1,1)","1","1","594.16","(1,1)"
"514","1","1","588.44","(1,1)","1","1","575.25","(1,1)"
"515","2","0","585.15","(2,0)","2","0","571.96","(2,0)"
"516","2","0","625.54","(2,0)","2","1","611.82","(2,1)"
"517","2","0","574.95","(2,0)","1","2","560.51","(1,2)"
"518","2","0","583.6","(2,0)","2","0","570.41","(2,0)"
"519","2","0","592.21","(2,0)","2","0","579.02","(2,0)"
"520","2","0","601.43","(2,0)","2","0","588.24","(2,0)"
"521","1","1","606.96","(1,1)","1","1","593.77","(1,1)"
"522","2","0","579.37","(2,0)","2","0","566.17","(2,0)"
"523","1","1","587.02","(1,1)","1","1","573.82","(1,1)"
"524","2","0","602.24","(2,0)","2","0","589.04","(2,0)"
"525","1","1","549.65","(1,1)","1","1","536.46","(1,1)"
"526","2","0","580.07","(2,0)","2","0","566.88","(2,0)"
"527","1","1","623.85","(1,1)","1","1","610.66","(1,1)"
"528","2","0","541.11","(2,0)","2","0","527.91","(2,0)"
"529","1","1","607.18","(1,1)","1","1","593.98","(1,1)"
"530","2","0","590.57","(2,0)","2","2","577.08","(2,2)"
"531","2","0","609.13","(2,0)","2","0","595.94","(2,0)"
"532","1","1","561.9","(1,1)","1","1","548.71","(1,1)"
"533","2","0","592.96","(2,0)","2","1","577.31","(2,1)"
"534","1","1","589.1","(1,1)","1","1","575.91","(1,1)"
"535","1","1","596.95","(1,1)","1","2","583.24","(1,2)"
"536","2","0","594.77","(2,0)","1","2","578.55","(1,2)"
"537","2","0","581.08","(2,0)","2","0","567.89","(2,0)"
"538","2","0","573.39","(2,0)","2","1","558.66","(2,1)"
"539","1","1","594.15","(1,1)","1","1","580.96","(1,1)"
"540","2","0","551.65","(2,0)","2","0","538.45","(2,0)"
"541","1","1","555.85","(1,1)","2","2","539.91","(2,2)"
"542","2","0","603.37","(2,0)","2","0","590.18","(2,0)"
"543","1","1","615.22","(1,1)","2","1","600.93","(2,1)"
"544","1","1","597.2","(1,1)","1","1","584.01","(1,1)"
"545","1","1","552.69","(1,1)","2","2","538.08","(2,2)"
"546","2","0","576.72","(2,0)","2","0","563.53","(2,0)"
"547","1","1","575.39","(1,1)","1","1","562.19","(1,1)"
"548","2","0","578.21","(2,0)","2","0","565.01","(2,0)"
"549","2","0","634.55","(2,0)","1","2","618.42","(1,2)"
"550","1","1","582.04","(1,1)","1","1","568.85","(1,1)"
"551","1","1","597.36","(1,1)","1","1","584.17","(1,1)"
"552","1","1","573.75","(1,1)","1","2","560.38","(1,2)"
"553","2","0","624","(2,0)","2","0","610.8","(2,0)"
"554","2","0","571.87","(2,0)","1","2","557.35","(1,2)"
"555","1","1","569.63","(1,1)","1","1","556.44","(1,1)"
"556","1","1","560.89","(1,1)","1","1","547.7","(1,1)"
"557","1","1","540.02","(1,1)","1","1","526.83","(1,1)"
"558","2","0","571.51","(2,0)","2","0","558.32","(2,0)"
"559","1","1","566.26","(1,1)","1","2","552.02","(1,2)"
"560","2","0","586.97","(2,0)","2","0","573.78","(2,0)"
"561","2","0","552.44","(2,0)","2","0","539.25","(2,0)"
"562","1","1","598.12","(1,1)","1","1","584.92","(1,1)"
"563","2","0","574.35","(2,0)","2","0","561.15","(2,0)"
"564","1","1","584.85","(1,1)","1","1","571.66","(1,1)"
"565","2","0","588.07","(2,0)","2","0","574.88","(2,0)"
"566","2","0","627","(2,0)","2","2","609.33","(2,2)"
"567","2","0","603.96","(2,0)","1","2","587.76","(1,2)"
"568","2","0","542.05","(2,0)","2","0","528.86","(2,0)"
"569","1","1","545.75","(1,1)","1","1","532.56","(1,1)"
"570","2","0","570.16","(2,0)","2","0","556.97","(2,0)"
"571","2","0","564.39","(2,0)","2","2","549.63","(2,2)"
"572","2","0","615.86","(2,0)","2","0","602.66","(2,0)"
"573","2","0","578.55","(2,0)","2","0","565.35","(2,0)"
"574","1","1","583.17","(1,1)","2","2","567.98","(2,2)"
"575","2","0","568.15","(2,0)","2","0","554.95","(2,0)"
"576","1","1","571.95","(1,1)","1","1","558.76","(1,1)"
"577","2","0","614.22","(2,0)","2","0","601.03","(2,0)"
"578","1","2","551.51","(1,2)","1","2","535.02","(1,2)"
"579","1","1","606.3","(1,1)","1","1","593.11","(1,1)"
"580","2","0","560.16","(2,0)","2","0","546.96","(2,0)"
"581","1","1","566.3","(1,1)","1","1","553.11","(1,1)"
"582","1","1","588.66","(1,1)","1","1","575.47","(1,1)"
"583","2","0","607.74","(2,0)","1","2","594.22","(1,2)"
"584","2","0","591.04","(2,0)","2","0","577.85","(2,0)"
"585","1","1","585.09","(1,1)","1","1","571.89","(1,1)"
"586","1","1","570.45","(1,1)","1","2","556.68","(1,2)"
"587","1","1","586.27","(1,1)","1","2","572.23","(1,2)"
"588","1","1","538.09","(1,1)","2","2","524.68","(2,2)"
"589","2","0","591.19","(2,0)","2","0","578","(2,0)"
"590","2","0","606.03","(2,0)","2","0","592.84","(2,0)"
"591","1","1","605.62","(1,1)","1","1","592.42","(1,1)"
"592","2","0","596.15","(2,0)","2","0","582.95","(2,0)"
"593","2","0","564.15","(2,0)","2","0","550.96","(2,0)"
"594","1","1","589.62","(1,1)","2","1","576.11","(2,1)"
"595","2","0","589.96","(2,0)","2","2","575.08","(2,2)"
"596","2","0","577.63","(2,0)","2","0","564.44","(2,0)"
"597","1","1","582.35","(1,1)","1","1","569.15","(1,1)"
"598","1","1","565.84","(1,1)","1","1","552.64","(1,1)"
"599","1","1","555.61","(1,1)","1","1","542.42","(1,1)"
"600","2","0","599.03","(2,0)","2","1","585.42","(2,1)"
"601","2","0","604.21","(2,0)","2","0","591.02","(2,0)"
"602","2","0","560.26","(2,0)","1","2","545.84","(1,2)"
"603","1","1","563.47","(1,1)","1","1","550.28","(1,1)"
"604","2","0","568.59","(2,0)","2","0","555.4","(2,0)"
"605","2","0","557.49","(2,0)","1","2","543.39","(1,2)"
"606","1","1","594.05","(1,1)","1","2","579.23","(1,2)"
"607","2","0","579.59","(2,0)","2","0","566.4","(2,0)"
"608","2","0","539.33","(2,0)","2","0","526.13","(2,0)"
"609","2","0","566.93","(2,0)","2","0","553.74","(2,0)"
"610","1","2","586.79","(1,2)","1","2","570.3","(1,2)"
"611","2","1","622.95","(2,1)","2","1","606.46","(2,1)"
"612","1","1","588.09","(1,1)","1","1","574.89","(1,1)"
"613","1","1","586.04","(1,1)","1","1","572.85","(1,1)"
"614","2","0","611.55","(2,0)","2","0","598.36","(2,0)"
"615","1","1","576.53","(1,1)","1","1","563.34","(1,1)"
"616","2","1","577.68","(2,1)","2","1","561.19","(2,1)"
"617","1","1","583.71","(1,1)","1","1","570.52","(1,1)"
"618","1","1","559.16","(1,1)","1","1","545.97","(1,1)"
"619","1","1","599.54","(1,1)","1","1","586.35","(1,1)"
"620","2","0","636.85","(2,0)","2","1","623.08","(2,1)"
"621","2","0","568.15","(2,0)","2","0","554.96","(2,0)"
"622","1","1","607.8","(1,1)","1","1","594.61","(1,1)"
"623","2","0","568.06","(2,0)","2","0","554.86","(2,0)"
"624","1","1","590.8","(1,1)","1","1","577.61","(1,1)"
"625","2","0","593.39","(2,0)","2","0","580.2","(2,0)"
"626","2","0","581.8","(2,0)","2","0","568.6","(2,0)"
"627","1","1","565.08","(1,1)","1","1","551.89","(1,1)"
"628","2","0","582.07","(2,0)","2","0","568.88","(2,0)"
"629","2","0","586.79","(2,0)","1","2","571.73","(1,2)"
"630","1","1","601.7","(1,1)","1","2","587.47","(1,2)"
"631","2","0","570.75","(2,0)","2","0","557.56","(2,0)"
"632","2","0","536.41","(2,0)","2","0","523.22","(2,0)"
"633","1","1","591.35","(1,1)","1","1","578.16","(1,1)"
"634","1","1","544.93","(1,1)","1","1","531.74","(1,1)"
"635","2","0","595.36","(2,0)","1","2","581.75","(1,2)"
"636","2","0","551.77","(2,0)","2","0","538.57","(2,0)"
"637","2","0","563.88","(2,0)","2","0","550.68","(2,0)"
"638","1","1","619.1","(1,1)","1","1","605.91","(1,1)"
"639","2","0","598.51","(2,0)","2","0","585.32","(2,0)"
"640","1","1","538.62","(1,1)","1","1","525.43","(1,1)"
"641","2","0","563.53","(2,0)","2","0","550.34","(2,0)"
"642","2","0","601.7","(2,0)","2","0","588.51","(2,0)"
"643","1","1","560.77","(1,1)","1","1","547.57","(1,1)"
"644","1","1","574.56","(1,1)","1","1","561.37","(1,1)"
"645","1","1","574.76","(1,1)","1","1","561.56","(1,1)"
"646","2","0","599.29","(2,0)","1","2","584.9","(1,2)"
"647","1","1","573.63","(1,1)","1","1","560.43","(1,1)"
"648","1","1","557.9","(1,1)","1","1","544.71","(1,1)"
"649","2","0","577.36","(2,0)","2","2","563.47","(2,2)"
"650","1","1","538.5","(1,1)","2","1","524.88","(2,1)"
"651","2","0","598.51","(2,0)","2","0","585.32","(2,0)"
"652","1","1","592.36","(1,1)","1","1","579.17","(1,1)"
"653","1","1","576.36","(1,1)","1","1","563.17","(1,1)"
"654","2","0","580.96","(2,0)","2","0","567.76","(2,0)"
"655","2","0","561.18","(2,0)","2","0","547.98","(2,0)"
"656","1","1","582.65","(1,1)","1","2","569.01","(1,2)"
"657","2","0","603.45","(2,0)","2","0","590.25","(2,0)"
"658","1","1","624.19","(1,1)","2","1","610.42","(2,1)"
"659","1","1","611.26","(1,1)","1","1","598.07","(1,1)"
"660","2","0","563.84","(2,0)","2","0","550.64","(2,0)"
"661","2","0","574.19","(2,0)","2","0","560.99","(2,0)"
"662","1","1","615.16","(1,1)","1","1","601.97","(1,1)"
"663","2","0","595.87","(2,0)","2","0","582.68","(2,0)"
"664","2","0","622.19","(2,0)","2","0","609","(2,0)"
"665","1","1","606.14","(1,1)","1","1","592.95","(1,1)"
"666","2","0","579.6","(2,0)","2","1","564.21","(2,1)"
"667","1","1","573.88","(1,1)","1","1","560.69","(1,1)"
"668","2","0","610.7","(2,0)","2","0","597.51","(2,0)"
"669","2","0","578.3","(2,0)","2","0","565.1","(2,0)"
"670","2","0","592.65","(2,0)","2","0","579.46","(2,0)"
"671","1","1","550.59","(1,1)","1","1","537.4","(1,1)"
"672","2","0","572.08","(2,0)","2","0","558.89","(2,0)"
"673","1","1","601.89","(1,1)","1","1","588.7","(1,1)"
"674","1","1","586.3","(1,1)","1","1","573.1","(1,1)"
"675","2","1","609.59","(2,1)","2","1","593.1","(2,1)"
"676","1","1","631.24","(1,1)","1","1","618.05","(1,1)"
"677","1","1","593.33","(1,1)","1","1","580.13","(1,1)"
"678","2","0","596.96","(2,0)","2","0","583.77","(2,0)"
"679","2","0","598.44","(2,0)","2","0","585.25","(2,0)"
"680","1","1","617.43","(1,1)","1","1","604.24","(1,1)"
"681","2","0","621.05","(2,0)","1","2","606.28","(1,2)"
"682","1","1","570.9","(1,1)","1","1","557.7","(1,1)"
"683","1","1","548.77","(1,1)","1","1","535.58","(1,1)"
"684","2","0","599.85","(2,0)","1","2","586.07","(1,2)"
"685","1","1","554.69","(1,1)","1","1","541.49","(1,1)"
"686","1","1","582.15","(1,1)","2","1","568.43","(2,1)"
"687","1","1","599.71","(1,1)","1","2","585.92","(1,2)"
"688","1","1","581.2","(1,1)","1","1","568.01","(1,1)"
"689","1","1","566.61","(1,1)","1","1","553.42","(1,1)"
"690","1","1","613.68","(1,1)","1","1","600.49","(1,1)"
"691","1","1","582.18","(1,1)","1","1","568.99","(1,1)"
"692","2","0","576.38","(2,0)","2","0","563.19","(2,0)"
"693","1","1","596.27","(1,1)","1","1","583.07","(1,1)"
"694","1","1","562.13","(1,1)","1","2","546.46","(1,2)"
"695","1","1","589.29","(1,1)","1","1","576.1","(1,1)"
"696","1","1","587.79","(1,1)","1","1","574.6","(1,1)"
"697","1","1","553.54","(1,1)","1","2","538.72","(1,2)"
"698","2","0","585.07","(2,0)","2","0","571.88","(2,0)"
"699","1","1","633.82","(1,1)","2","2","619.23","(2,2)"
"700","2","0","581.22","(2,0)","2","0","568.03","(2,0)"
"701","2","0","576.4","(2,0)","2","0","563.21","(2,0)"
"702","1","1","581.59","(1,1)","1","1","568.39","(1,1)"
"703","1","1","561.66","(1,1)","1","1","548.47","(1,1)"
"704","2","0","593.33","(2,0)","2","0","580.13","(2,0)"
"705","2","0","575.31","(2,0)","2","0","562.12","(2,0)"
"706","2","0","618.16","(2,0)","1","2","604.69","(1,2)"
"707","1","1","549.93","(1,1)","1","1","536.73","(1,1)"
"708","1","1","597.38","(1,1)","2","2","579.22","(2,2)"
"709","1","1","604.96","(1,1)","1","1","591.76","(1,1)"
"710","2","0","599.53","(2,0)","2","0","586.34","(2,0)"
"711","2","0","617.24","(2,0)","2","2","601.91","(2,2)"
"712","1","1","599.93","(1,1)","1","1","586.74","(1,1)"
"713","1","1","534","(1,1)","1","1","520.81","(1,1)"
"714","2","0","566.4","(2,0)","2","0","553.2","(2,0)"
"715","1","1","592.56","(1,1)","1","1","579.37","(1,1)"
"716","2","0","615.3","(2,0)","2","0","602.11","(2,0)"
"717","1","1","626.47","(1,1)","1","1","613.27","(1,1)"
"718","1","0","600.43","(1,0)","2","1","585.97","(2,1)"
"719","2","0","586.52","(2,0)","2","0","573.32","(2,0)"
"720","1","1","580.21","(1,1)","1","1","567.01","(1,1)"
"721","2","0","581.67","(2,0)","2","0","568.48","(2,0)"
"722","2","0","545.76","(2,0)","2","0","532.57","(2,0)"
"723","2","0","584.18","(2,0)","2","0","570.99","(2,0)"
"724","2","0","580.12","(2,0)","1","2","566.53","(1,2)"
"725","2","0","586.63","(2,0)","2","2","571.76","(2,2)"
"726","2","0","588.07","(2,0)","2","2","572.22","(2,2)"
"727","1","1","604.8","(1,1)","1","1","591.61","(1,1)"
"728","1","1","599.61","(1,1)","1","2","585.48","(1,2)"
"729","1","1","576","(1,1)","1","1","562.8","(1,1)"
"730","1","1","588.58","(1,1)","1","1","575.38","(1,1)"
"731","1","2","564.17","(1,2)","1","2","547.67","(1,2)"
"732","1","1","566.14","(1,1)","2","2","550.91","(2,2)"
"733","1","1","593.11","(1,1)","1","1","579.92","(1,1)"
"734","2","0","591.18","(2,0)","2","0","577.98","(2,0)"
"735","1","1","616.11","(1,1)","1","1","602.92","(1,1)"
"736","1","2","598.4","(1,2)","1","2","581.91","(1,2)"
"737","1","1","588.22","(1,1)","1","1","575.03","(1,1)"
"738","2","0","569.41","(2,0)","2","0","556.21","(2,0)"
"739","1","1","598.46","(1,1)","2","1","584.42","(2,1)"
"740","1","2","561.21","(1,2)","1","2","544.72","(1,2)"
"741","1","1","561.27","(1,1)","1","1","548.08","(1,1)"
"742","2","0","618.15","(2,0)","2","0","604.96","(2,0)"
"743","1","1","593.82","(1,1)","1","1","580.63","(1,1)"
"744","2","0","564.05","(2,0)","2","0","550.86","(2,0)"
"745","2","0","581.85","(2,0)","2","0","568.66","(2,0)"
"746","2","0","600.9","(2,0)","1","2","585.43","(1,2)"
"747","2","0","586.58","(2,0)","2","2","572.76","(2,2)"
"748","2","0","589.84","(2,0)","2","0","576.65","(2,0)"
"749","1","1","577.89","(1,1)","2","1","562.99","(2,1)"
"750","1","1","572.43","(1,1)","1","2","558.27","(1,2)"
"751","2","0","589.62","(2,0)","2","0","576.43","(2,0)"
"752","1","1","610.51","(1,1)","1","2","596.38","(1,2)"
"753","1","1","560.07","(1,1)","1","1","546.88","(1,1)"
"754","1","2","614.1","(1,2)","1","2","597.61","(1,2)"
"755","1","1","575.4","(1,1)","1","1","562.21","(1,1)"
"756","2","0","596.99","(2,0)","2","2","577.37","(2,2)"
"757","1","1","578.13","(1,1)","1","1","564.94","(1,1)"
"758","2","0","626.89","(2,0)","1","2","611.5","(1,2)"
"759","2","0","599.23","(2,0)","2","0","586.04","(2,0)"
"760","2","0","561.91","(2,0)","2","0","548.71","(2,0)"
"761","2","1","584.75","(2,1)","2","1","568.26","(2,1)"
"762","1","1","580.21","(1,1)","1","1","567.02","(1,1)"
"763","2","0","553.69","(2,0)","2","0","540.5","(2,0)"
"764","1","1","622.79","(1,1)","1","1","609.59","(1,1)"
"765","2","0","593.28","(2,0)","2","1","579.37","(2,1)"
"766","2","0","605.07","(2,0)","2","0","591.87","(2,0)"
"767","2","0","570.29","(2,0)","2","2","556.94","(2,2)"
"768","1","1","587.84","(1,1)","1","1","574.65","(1,1)"
"769","1","1","599.78","(1,1)","1","1","586.58","(1,1)"
"770","2","0","582.4","(2,0)","2","0","569.21","(2,0)"
"771","1","1","586.3","(1,1)","2","2","571.24","(2,2)"
"772","1","1","600.25","(1,1)","1","1","587.06","(1,1)"
"773","1","1","601.4","(1,1)","1","1","588.2","(1,1)"
"774","1","1","583.13","(1,1)","1","1","569.93","(1,1)"
"775","2","0","581.32","(2,0)","1","2","567.55","(1,2)"
"776","2","0","571.95","(2,0)","2","0","558.75","(2,0)"
"777","2","0","582.91","(2,0)","1","2","569.1","(1,2)"
"778","2","0","568.47","(2,0)","2","0","555.27","(2,0)"
"779","2","0","596.39","(2,0)","2","0","583.2","(2,0)"
"780","2","0","599.56","(2,0)","2","0","586.36","(2,0)"
"781","1","1","596.55","(1,1)","1","1","583.36","(1,1)"
"782","1","1","595.85","(1,1)","1","1","582.66","(1,1)"
"783","1","1","609.51","(1,1)","2","2","595.86","(2,2)"
"784","1","1","598.09","(1,1)","1","1","584.9","(1,1)"
"785","1","1","582.51","(1,1)","1","1","569.31","(1,1)"
"786","2","0","601.6","(2,0)","2","0","588.41","(2,0)"
"787","1","1","605.13","(1,1)","1","1","591.94","(1,1)"
"788","2","0","594.22","(2,0)","2","0","581.03","(2,0)"
"789","1","1","585.38","(1,1)","2","2","566.75","(2,2)"
"790","1","1","564.59","(1,1)","1","1","551.4","(1,1)"
"791","1","1","598.2","(1,1)","1","1","585","(1,1)"
"792","1","2","563.28","(1,2)","1","2","546.79","(1,2)"
"793","2","0","568.84","(2,0)","2","0","555.65","(2,0)"
"794","2","0","617.21","(2,0)","2","0","604.02","(2,0)"
"795","2","2","579.03","(2,2)","2","2","559.24","(2,2)"
"796","2","0","583.48","(2,0)","2","0","570.29","(2,0)"
"797","2","0","579.45","(2,0)","2","0","566.26","(2,0)"
"798","2","0","591.88","(2,0)","2","0","578.69","(2,0)"
"799","2","0","561.75","(2,0)","2","0","548.55","(2,0)"
"800","2","0","574.07","(2,0)","2","2","560.84","(2,2)"
"801","1","1","569.35","(1,1)","1","1","556.16","(1,1)"
"802","2","0","620.15","(2,0)","1","2","606.6","(1,2)"
"803","1","1","587.19","(1,1)","2","2","572.62","(2,2)"
"804","1","1","570.41","(1,1)","1","1","557.22","(1,1)"
"805","2","0","575.88","(2,0)","2","0","562.69","(2,0)"
"806","2","0","614.44","(2,0)","2","1","600.55","(2,1)"
"807","1","1","595.01","(1,1)","1","1","581.82","(1,1)"
"808","1","1","611.68","(1,1)","1","1","598.49","(1,1)"
"809","2","0","569.16","(2,0)","2","0","555.96","(2,0)"
"810","2","0","570.79","(2,0)","2","0","557.59","(2,0)"
"811","1","1","602.64","(1,1)","1","1","589.44","(1,1)"
"812","1","1","568.64","(1,1)","1","1","555.45","(1,1)"
"813","2","0","577.76","(2,0)","2","0","564.57","(2,0)"
"814","2","0","605.16","(2,0)","2","0","591.97","(2,0)"
"815","2","0","573.4","(2,0)","2","0","560.21","(2,0)"
"816","1","1","548.67","(1,1)","2","1","534.06","(2,1)"
"817","2","0","588.76","(2,0)","2","0","575.56","(2,0)"
"818","2","0","629.31","(2,0)","2","1","614.21","(2,1)"
"819","1","1","592.08","(1,1)","2","1","578.69","(2,1)"
"820","1","2","589.48","(1,2)","1","2","572.99","(1,2)"
"821","2","0","592.66","(2,0)","1","2","578.14","(1,2)"
"822","1","1","563.43","(1,1)","2","2","549.61","(2,2)"
"823","1","1","569.35","(1,1)","1","1","556.16","(1,1)"
"824","2","0","571.38","(2,0)","1","2","556.1","(1,2)"
"825","1","1","593.65","(1,1)","1","1","580.46","(1,1)"
"826","2","0","593.95","(2,0)","2","0","580.76","(2,0)"
"827","2","2","588.1","(2,2)","2","2","568.31","(2,2)"
"828","2","0","567.38","(2,0)","2","0","554.19","(2,0)"
"829","1","1","570.15","(1,1)","1","1","556.96","(1,1)"
"830","1","1","558.78","(1,1)","1","1","545.58","(1,1)"
"831","1","1","587.72","(1,1)","1","1","574.52","(1,1)"
"832","2","0","592.92","(2,0)","1","2","579.01","(1,2)"
"833","2","0","597.03","(2,0)","2","0","583.84","(2,0)"
"834","2","0","584.72","(2,0)","2","0","571.53","(2,0)"
"835","1","1","567.78","(1,1)","1","1","554.58","(1,1)"
"836","2","0","579.57","(2,0)","2","0","566.38","(2,0)"
"837","1","1","589.27","(1,1)","1","1","576.08","(1,1)"
"838","2","0","567.71","(2,0)","2","0","554.51","(2,0)"
"839","2","0","576.99","(2,0)","2","0","563.79","(2,0)"
"840","2","2","565.27","(2,2)","2","2","545.48","(2,2)"
"841","2","0","592.37","(2,0)","2","0","579.18","(2,0)"
"842","1","1","600.89","(1,1)","1","1","587.69","(1,1)"
"843","1","1","558.1","(1,1)","1","2","544.34","(1,2)"
"844","2","0","585.7","(2,0)","2","0","572.51","(2,0)"
"845","2","0","578.79","(2,0)","2","0","565.6","(2,0)"
"846","1","1","614.9","(1,1)","1","1","601.7","(1,1)"
"847","2","0","609.2","(2,0)","2","0","596.01","(2,0)"
"848","2","0","548.63","(2,0)","2","0","535.43","(2,0)"
"849","2","0","571.1","(2,0)","2","0","557.91","(2,0)"
"850","1","1","587.4","(1,1)","2","2","570.99","(2,2)"
"851","1","2","573.27","(1,2)","1","2","556.78","(1,2)"
"852","1","1","606.6","(1,1)","1","1","593.4","(1,1)"
"853","2","0","577.99","(2,0)","2","0","564.79","(2,0)"
"854","1","1","597.49","(1,1)","1","1","584.29","(1,1)"
"855","1","1","568.9","(1,1)","1","1","555.71","(1,1)"
"856","1","1","565.2","(1,1)","1","1","552.01","(1,1)"
"857","2","0","573.51","(2,0)","2","0","560.31","(2,0)"
"858","2","0","578.87","(2,0)","2","0","565.68","(2,0)"
"859","2","0","549.08","(2,0)","2","0","535.88","(2,0)"
"860","2","0","595.44","(2,0)","2","0","582.24","(2,0)"
"861","2","0","564.16","(2,0)","2","1","550.67","(2,1)"
"862","2","0","553.69","(2,0)","2","0","540.49","(2,0)"
"863","1","1","600.14","(1,1)","1","1","586.95","(1,1)"
"864","2","0","569.08","(2,0)","2","0","555.89","(2,0)"
"865","2","0","593.14","(2,0)","2","0","579.94","(2,0)"
"866","2","0","576.83","(2,0)","2","0","563.64","(2,0)"
"867","2","0","565.98","(2,0)","2","1","551.63","(2,1)"
"868","1","1","582.65","(1,1)","1","2","569.3","(1,2)"
"869","2","0","578.98","(2,0)","2","0","565.78","(2,0)"
"870","2","0","579.74","(2,0)","2","0","566.55","(2,0)"
"871","1","1","619.42","(1,1)","1","2","606.12","(1,2)"
