"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"410","2","0","1471.6","(2,0)","1","2","1451.71","(1,2)"
"411","2","0","1436.63","(2,0)","1","2","1416.57","(1,2)"
"412","1","1","1431.24","(1,1)","1","1","1414.38","(1,1)"
"413","2","0","1404.48","(2,0)","2","1","1386.88","(2,1)"
"414","2","0","1441.26","(2,0)","2","1","1424.39","(2,1)"
"415","2","0","1444.92","(2,0)","2","0","1428.06","(2,0)"
"416","1","2","1479.16","(1,2)","1","2","1458.09","(1,2)"
"417","1","1","1392.62","(1,1)","2","1","1373.86","(2,1)"
"418","1","1","1418.39","(1,1)","2","2","1397.64","(2,2)"
"419","2","0","1482.92","(2,0)","2","1","1462.34","(2,1)"
"420","1","1","1421.26","(1,1)","1","1","1404.4","(1,1)"
"421","1","1","1443.93","(1,1)","2","2","1425.35","(2,2)"
"422","2","0","1488.18","(2,0)","2","0","1471.32","(2,0)"
"423","1","1","1437.53","(1,1)","1","1","1420.68","(1,1)"
"424","1","2","1458.5","(1,2)","1","2","1437.43","(1,2)"
"425","2","0","1411.57","(2,0)","2","1","1392.99","(2,1)"
"426","1","1","1438.24","(1,1)","1","1","1421.38","(1,1)"
"427","1","2","1420.12","(1,2)","1","2","1399.05","(1,2)"
"428","2","1","1443.15","(2,1)","2","2","1421.93","(2,2)"
"429","1","1","1426.44","(1,1)","2","2","1404.89","(2,2)"
"430","2","1","1437.82","(2,1)","2","1","1416.74","(2,1)"
"431","1","1","1421.41","(1,1)","2","1","1404.29","(2,1)"
"432","1","2","1464.58","(1,2)","1","2","1443.51","(1,2)"
"433","2","1","1408.26","(2,1)","2","2","1383.22","(2,2)"
"434","1","1","1457.51","(1,1)","2","2","1436.34","(2,2)"
"435","1","2","1490.18","(1,2)","1","2","1469.11","(1,2)"
"436","1","1","1430.07","(1,1)","2","2","1412.26","(2,2)"
"437","2","0","1462.14","(2,0)","2","0","1445.28","(2,0)"
"438","1","1","1387.99","(1,1)","1","1","1371.13","(1,1)"
"439","2","0","1411.39","(2,0)","2","0","1394.53","(2,0)"
"440","1","1","1393.31","(1,1)","2","2","1370.52","(2,2)"
"441","2","0","1461.79","(2,0)","2","1","1441.53","(2,1)"
"442","1","1","1433.49","(1,1)","1","1","1416.63","(1,1)"
"443","1","1","1491.56","(1,1)","1","2","1474.09","(1,2)"
"444","1","1","1496.69","(1,1)","2","2","1475.58","(2,2)"
"445","1","1","1395.32","(1,1)","2","1","1376.1","(2,1)"
"446","1","1","1414.57","(1,1)","1","1","1397.71","(1,1)"
"447","2","0","1442.73","(2,0)","2","2","1425.62","(2,2)"
"448","1","1","1451.02","(1,1)","1","2","1433.17","(1,2)"
"449","2","0","1402.07","(2,0)","2","0","1385.22","(2,0)"
"450","2","0","1502.1","(2,0)","1","2","1482.32","(1,2)"
"451","1","1","1421.72","(1,1)","2","1","1402.54","(2,1)"
"452","1","1","1449.08","(1,1)","2","2","1430.75","(2,2)"
"453","1","2","1423.23","(1,2)","1","2","1402.16","(1,2)"
"454","1","1","1472.41","(1,1)","1","1","1455.56","(1,1)"
"455","2","0","1458.37","(2,0)","2","1","1440.39","(2,1)"
"456","2","1","1475.49","(2,1)","2","1","1454.42","(2,1)"
"457","1","2","1452.14","(1,2)","1","2","1431.06","(1,2)"
"458","2","0","1415.14","(2,0)","2","1","1396.23","(2,1)"
"459","2","0","1505.28","(2,0)","1","2","1486.13","(1,2)"
"460","1","1","1503.56","(1,1)","2","2","1483.19","(2,2)"
"461","2","0","1429.94","(2,0)","2","0","1413.08","(2,0)"
"462","1","1","1419.87","(1,1)","2","2","1401.48","(2,2)"
"463","1","1","1476.12","(1,1)","2","1","1458.72","(2,1)"
"464","1","1","1388.39","(1,1)","1","1","1371.53","(1,1)"
"465","1","2","1413.81","(1,2)","1","2","1392.74","(1,2)"
"466","2","0","1467.93","(2,0)","1","2","1448.55","(1,2)"
"467","1","1","1403.58","(1,1)","1","2","1383.81","(1,2)"
"468","1","1","1454.1","(1,1)","1","2","1435.56","(1,2)"
"469","2","0","1481.53","(2,0)","1","2","1461.52","(1,2)"
"470","2","0","1495.53","(2,0)","2","1","1477.37","(2,1)"
"471","1","1","1432.91","(1,1)","1","2","1415.61","(1,2)"
"472","2","0","1418.85","(2,0)","2","1","1400.49","(2,1)"
"473","1","1","1443.92","(1,1)","2","1","1425.34","(2,1)"
"474","1","1","1492.39","(1,1)","1","1","1475.53","(1,1)"
"475","1","1","1455.69","(1,1)","1","1","1438.83","(1,1)"
"476","2","0","1429.29","(2,0)","2","2","1410.65","(2,2)"
"477","1","1","1437.9","(1,1)","1","1","1421.04","(1,1)"
"478","1","1","1443.01","(1,1)","1","2","1422.4","(1,2)"
"479","2","0","1406.87","(2,0)","2","1","1386.52","(2,1)"
"480","1","1","1391.66","(1,1)","2","1","1371.99","(2,1)"
"481","2","0","1517.74","(2,0)","2","0","1500.88","(2,0)"
"482","2","0","1439.95","(2,0)","1","2","1419.85","(1,2)"
"483","1","1","1432.7","(1,1)","1","2","1412.2","(1,2)"
"484","2","0","1460.78","(2,0)","2","0","1443.92","(2,0)"
"485","1","2","1408.45","(1,2)","1","2","1387.37","(1,2)"
"486","1","1","1426.09","(1,1)","2","1","1408.06","(2,1)"
"487","2","0","1438.21","(2,0)","2","0","1421.35","(2,0)"
"488","2","0","1465.43","(2,0)","2","0","1448.57","(2,0)"
"489","2","0","1444.18","(2,0)","2","0","1427.33","(2,0)"
"490","1","1","1465.91","(1,1)","1","1","1449.06","(1,1)"
"491","1","1","1420.35","(1,1)","1","2","1402.69","(1,2)"
"492","1","1","1476.83","(1,1)","2","2","1459.8","(2,2)"
"493","2","1","1464.57","(2,1)","2","2","1442.22","(2,2)"
"494","1","1","1456.35","(1,1)","2","1","1439.36","(2,1)"
"495","2","0","1413.53","(2,0)","2","2","1394.23","(2,2)"
"496","2","0","1496.6","(2,0)","2","1","1478.5","(2,1)"
"497","1","2","1477.41","(1,2)","1","2","1456.34","(1,2)"
"498","2","1","1450.03","(2,1)","2","1","1428.96","(2,1)"
"499","1","1","1444.28","(1,1)","2","2","1422.99","(2,2)"
"500","2","0","1400.11","(2,0)","1","2","1381.14","(1,2)"
"501","2","1","1430.05","(2,1)","2","1","1408.98","(2,1)"
"502","1","2","1411.81","(1,2)","2","2","1387.02","(2,2)"
"503","2","1","1441.92","(2,1)","2","1","1420.85","(2,1)"
"504","2","0","1447.22","(2,0)","2","1","1426.82","(2,1)"
"505","2","0","1459.1","(2,0)","1","2","1438.49","(1,2)"
"506","2","1","1470.84","(2,1)","2","1","1449.76","(2,1)"
"507","1","1","1405.34","(1,1)","1","1","1388.49","(1,1)"
"508","1","1","1449.91","(1,1)","2","1","1430.64","(2,1)"
"509","1","1","1415.92","(1,1)","2","1","1398","(2,1)"
"510","2","0","1444.77","(2,0)","2","0","1427.92","(2,0)"
"511","1","1","1450.52","(1,1)","2","1","1432.3","(2,1)"
"512","2","0","1480.5","(2,0)","2","1","1462.66","(2,1)"
"513","1","1","1433.39","(1,1)","2","2","1412.89","(2,2)"
"514","1","1","1425.49","(1,1)","1","1","1408.63","(1,1)"
"515","2","0","1501.24","(2,0)","2","1","1482.06","(2,1)"
"516","1","1","1458.67","(1,1)","2","1","1438.26","(2,1)"
"517","2","0","1389.25","(2,0)","1","2","1368.31","(1,2)"
"518","2","0","1408.81","(2,0)","2","0","1391.96","(2,0)"
"519","2","0","1458.78","(2,0)","2","1","1439.61","(2,1)"
"520","2","0","1460.86","(2,0)","2","0","1444.01","(2,0)"
"521","1","1","1481.71","(1,1)","1","2","1463.68","(1,2)"
"522","2","1","1448.74","(2,1)","2","1","1427.66","(2,1)"
"523","2","0","1399.44","(2,0)","2","1","1381.69","(2,1)"
"524","2","0","1435.96","(2,0)","2","1","1418.73","(2,1)"
"525","1","1","1459.4","(1,1)","1","2","1438.66","(1,2)"
"526","2","0","1458.54","(2,0)","1","2","1440.14","(1,2)"
"527","2","0","1535.37","(2,0)","2","1","1515.47","(2,1)"
"528","1","1","1369.92","(1,1)","1","1","1353.06","(1,1)"
"529","1","1","1502.76","(1,1)","1","1","1485.9","(1,1)"
"530","2","0","1459.7","(2,0)","1","2","1441.93","(1,2)"
"531","1","1","1463.95","(1,1)","2","2","1442.03","(2,2)"
"532","1","1","1441.64","(1,1)","1","1","1424.79","(1,1)"
"533","1","2","1458.1","(1,2)","1","2","1437.03","(1,2)"
"534","1","1","1429.11","(1,1)","2","1","1408.98","(2,1)"
"535","1","1","1455.63","(1,1)","1","2","1438.42","(1,2)"
"536","1","1","1444.79","(1,1)","2","1","1426","(2,1)"
"537","2","0","1437.52","(2,0)","2","1","1420.11","(2,1)"
"538","2","0","1425.48","(2,0)","2","1","1407.67","(2,1)"
"539","1","1","1456.07","(1,1)","2","1","1436.67","(2,1)"
"540","2","0","1421.29","(2,0)","2","1","1402.64","(2,1)"
"541","1","1","1389.55","(1,1)","2","1","1371.6","(2,1)"
"542","1","1","1431.1","(1,1)","1","1","1414.25","(1,1)"
"543","1","2","1472.39","(1,2)","1","2","1451.32","(1,2)"
"544","1","1","1451.4","(1,1)","1","2","1432.32","(1,2)"
"545","1","1","1440.29","(1,1)","2","2","1421.22","(2,2)"
"546","2","0","1408.59","(2,0)","2","1","1390.34","(2,1)"
"547","1","1","1435.8","(1,1)","2","2","1417.5","(2,2)"
"548","2","0","1410.33","(2,0)","1","2","1392.94","(1,2)"
"549","1","2","1501.09","(1,2)","1","2","1480.02","(1,2)"
"550","1","2","1422.34","(1,2)","1","2","1401.27","(1,2)"
"551","2","0","1422.39","(2,0)","1","2","1402.32","(1,2)"
"552","1","1","1431.39","(1,1)","1","2","1412.93","(1,2)"
"553","2","0","1451.58","(2,0)","2","0","1434.72","(2,0)"
"554","1","2","1439.85","(1,2)","1","2","1418.77","(1,2)"
"555","1","1","1431.09","(1,1)","1","1","1414.23","(1,1)"
"556","1","1","1368.82","(1,1)","2","2","1347.94","(2,2)"
"557","1","1","1357.49","(1,1)","1","2","1340.52","(1,2)"
"558","2","1","1428.06","(2,1)","2","1","1406.99","(2,1)"
"559","1","1","1446.28","(1,1)","2","2","1421.97","(2,2)"
"560","2","0","1426.5","(2,0)","2","1","1407.46","(2,1)"
"561","1","1","1391.41","(1,1)","2","2","1372.59","(2,2)"
"562","1","1","1485.56","(1,1)","1","1","1468.7","(1,1)"
"563","2","0","1424.87","(2,0)","2","1","1403.96","(2,1)"
"564","1","1","1501.11","(1,1)","2","1","1480.17","(2,1)"
"565","2","0","1454.17","(2,0)","2","0","1437.31","(2,0)"
"566","2","2","1446.5","(2,2)","2","2","1421.22","(2,2)"
"567","2","0","1451.58","(2,0)","2","2","1428.3","(2,2)"
"568","2","0","1432.4","(2,0)","2","0","1415.54","(2,0)"
"569","1","1","1457.66","(1,1)","1","1","1440.8","(1,1)"
"570","2","0","1445.25","(2,0)","2","0","1428.39","(2,0)"
"571","2","0","1457.99","(2,0)","2","1","1439.15","(2,1)"
"572","2","0","1470.46","(2,0)","2","1","1450.18","(2,1)"
"573","2","1","1433.67","(2,1)","2","1","1412.6","(2,1)"
"574","1","1","1449.31","(1,1)","2","1","1430.96","(2,1)"
"575","2","0","1382.71","(2,0)","1","2","1364.28","(1,2)"
"576","1","2","1423.45","(1,2)","1","2","1402.37","(1,2)"
"577","1","1","1485.22","(1,1)","2","2","1465.95","(2,2)"
"578","2","1","1445.28","(2,1)","2","2","1423.29","(2,2)"
"579","1","1","1443.98","(1,1)","1","1","1427.12","(1,1)"
"580","1","1","1432.13","(1,1)","2","1","1413.19","(2,1)"
"581","1","1","1460.58","(1,1)","1","1","1443.72","(1,1)"
"582","2","0","1421.24","(2,0)","2","0","1404.38","(2,0)"
"583","2","0","1463.64","(2,0)","1","2","1446.08","(1,2)"
"584","2","0","1452.46","(2,0)","1","2","1431.94","(1,2)"
"585","1","1","1462.34","(1,1)","1","2","1444.82","(1,2)"
"586","1","2","1445.72","(1,2)","1","2","1424.65","(1,2)"
"587","1","2","1423.81","(1,2)","1","2","1402.74","(1,2)"
"588","1","1","1399.3","(1,1)","2","1","1379.01","(2,1)"
"589","1","1","1413.88","(1,1)","1","2","1395.18","(1,2)"
"590","2","0","1468.18","(2,0)","2","0","1451.33","(2,0)"
"591","2","1","1449.82","(2,1)","2","1","1428.75","(2,1)"
"592","2","1","1440.15","(2,1)","2","1","1419.07","(2,1)"
"593","1","2","1384.47","(1,2)","1","2","1363.4","(1,2)"
"594","2","0","1498.53","(2,0)","2","1","1478.88","(2,1)"
"595","2","0","1487.59","(2,0)","2","0","1470.73","(2,0)"
"596","2","0","1439.2","(2,0)","2","1","1422.13","(2,1)"
"597","1","1","1426.82","(1,1)","1","2","1408.2","(1,2)"
"598","2","0","1486.14","(2,0)","2","1","1466.68","(2,1)"
"599","1","1","1430.4","(1,1)","2","1","1410.47","(2,1)"
"600","2","0","1461.22","(2,0)","2","1","1440.47","(2,1)"
"601","2","0","1444.75","(2,0)","1","2","1425.04","(1,2)"
"602","2","0","1373.86","(2,0)","2","1","1353.51","(2,1)"
"603","1","1","1455.2","(1,1)","1","1","1438.34","(1,1)"
"604","1","1","1358.67","(1,1)","2","1","1340.94","(2,1)"
"605","2","0","1434.78","(2,0)","2","1","1417.21","(2,1)"
"606","1","1","1480.37","(1,1)","2","2","1459.77","(2,2)"
"607","1","1","1447.31","(1,1)","2","1","1426.64","(2,1)"
"608","2","0","1414.47","(2,0)","2","1","1395.56","(2,1)"
"609","1","1","1430.4","(1,1)","1","1","1413.55","(1,1)"
"610","1","2","1453.2","(1,2)","1","2","1432.12","(1,2)"
"611","2","1","1448.7","(2,1)","2","1","1427.63","(2,1)"
"612","2","0","1448.55","(2,0)","2","0","1431.7","(2,0)"
"613","1","1","1413.01","(1,1)","1","1","1396.15","(1,1)"
"614","1","1","1456.56","(1,1)","2","1","1438.72","(2,1)"
"615","2","2","1371.82","(2,2)","2","2","1346.53","(2,2)"
"616","2","1","1418.9","(2,1)","2","1","1397.83","(2,1)"
"617","2","0","1417.1","(2,0)","2","1","1397.72","(2,1)"
"618","2","0","1449.18","(2,0)","2","0","1432.32","(2,0)"
"619","1","1","1422.75","(1,1)","2","2","1403.19","(2,2)"
"620","1","1","1495.09","(1,1)","2","1","1475.07","(2,1)"
"621","2","0","1390.91","(2,0)","2","0","1374.05","(2,0)"
"622","1","1","1481.44","(1,1)","2","2","1462.25","(2,2)"
"623","2","0","1383.72","(2,0)","2","1","1365.26","(2,1)"
"624","1","1","1487.75","(1,1)","1","1","1470.9","(1,1)"
"625","1","1","1442.87","(1,1)","2","1","1425.72","(2,1)"
"626","2","0","1422.49","(2,0)","1","2","1403.84","(1,2)"
"627","2","1","1439.27","(2,1)","2","1","1418.2","(2,1)"
"628","2","0","1397.74","(2,0)","2","0","1380.88","(2,0)"
"629","2","1","1443.04","(2,1)","2","1","1421.97","(2,1)"
"630","1","1","1428.71","(1,1)","1","2","1409.98","(1,2)"
"631","2","0","1386.59","(2,0)","2","0","1369.74","(2,0)"
"632","2","0","1477.51","(2,0)","2","1","1458.04","(2,1)"
"633","1","1","1464.17","(1,1)","1","1","1447.31","(1,1)"
"634","1","1","1363.79","(1,1)","1","1","1346.93","(1,1)"
"635","2","0","1403.26","(2,0)","1","2","1384.41","(1,2)"
"636","2","0","1428.56","(2,0)","2","1","1409.47","(2,1)"
"637","2","0","1419.54","(2,0)","1","2","1401.51","(1,2)"
"638","2","0","1451.92","(2,0)","2","1","1434.34","(2,1)"
"639","2","0","1420.6","(2,0)","2","1","1403.14","(2,1)"
"640","1","2","1444.08","(1,2)","1","2","1423.01","(1,2)"
"641","2","0","1450.44","(2,0)","2","0","1433.58","(2,0)"
"642","1","1","1463.38","(1,1)","2","1","1444.87","(2,1)"
"643","1","1","1444.19","(1,1)","1","2","1425.55","(1,2)"
"644","1","1","1412.78","(1,1)","2","2","1392.35","(2,2)"
"645","1","1","1445.72","(1,1)","1","2","1426.79","(1,2)"
"646","1","1","1436.81","(1,1)","1","2","1419.15","(1,2)"
"647","2","0","1457.63","(2,0)","2","0","1440.77","(2,0)"
"648","2","1","1385.39","(2,1)","2","2","1361.89","(2,2)"
"649","2","0","1453.97","(2,0)","2","0","1437.11","(2,0)"
"650","1","1","1353.77","(1,1)","2","2","1335.06","(2,2)"
"651","2","0","1430.53","(2,0)","2","0","1413.67","(2,0)"
"652","2","0","1420.28","(2,0)","2","0","1403.42","(2,0)"
"653","2","0","1422.74","(2,0)","1","2","1404.11","(1,2)"
"654","1","1","1401.35","(1,1)","1","1","1384.49","(1,1)"
"655","1","2","1456.47","(1,2)","2","2","1434.63","(2,2)"
"656","1","1","1448.24","(1,1)","2","1","1428.39","(2,1)"
"657","1","2","1472.57","(1,2)","1","2","1451.49","(1,2)"
"658","1","1","1519.85","(1,1)","2","2","1499.32","(2,2)"
"659","1","1","1454.89","(1,1)","2","2","1437.86","(2,2)"
"660","2","0","1462.02","(2,0)","2","0","1445.17","(2,0)"
"661","2","0","1463.08","(2,0)","2","1","1442.98","(2,1)"
"662","1","2","1512.29","(1,2)","1","2","1491.21","(1,2)"
"663","1","1","1448.79","(1,1)","1","1","1431.93","(1,1)"
"664","1","1","1454.82","(1,1)","1","1","1437.96","(1,1)"
"665","2","1","1456.46","(2,1)","2","1","1435.38","(2,1)"
"666","2","0","1432.84","(2,0)","2","0","1415.98","(2,0)"
"667","2","0","1469.36","(2,0)","2","1","1450.49","(2,1)"
"668","1","1","1504.9","(1,1)","1","2","1487.12","(1,2)"
"669","2","0","1439.67","(2,0)","2","1","1421.97","(2,1)"
"670","2","0","1425.28","(2,0)","2","0","1408.42","(2,0)"
"671","1","2","1425.02","(1,2)","1","2","1403.95","(1,2)"
"672","2","1","1446","(2,1)","2","1","1424.92","(2,1)"
"673","1","1","1395.75","(1,1)","1","2","1376.79","(1,2)"
"674","1","1","1437.43","(1,1)","1","1","1420.58","(1,1)"
"675","1","1","1456.32","(1,1)","1","2","1436.19","(1,2)"
"676","1","1","1460.98","(1,1)","1","1","1444.12","(1,1)"
"677","1","1","1471.68","(1,1)","2","1","1453.28","(2,1)"
"678","2","0","1460.01","(2,0)","2","1","1440.92","(2,1)"
"679","2","0","1443.68","(2,0)","1","2","1424.96","(1,2)"
"680","1","1","1506.17","(1,1)","2","1","1485.46","(2,1)"
"681","2","0","1489.06","(2,0)","1","2","1470.08","(1,2)"
"682","2","0","1487.84","(2,0)","1","2","1469.25","(1,2)"
"683","2","1","1446.34","(2,1)","2","1","1425.27","(2,1)"
"684","2","0","1469.97","(2,0)","1","2","1452.31","(1,2)"
"685","2","0","1418.16","(2,0)","2","2","1400.81","(2,2)"
"686","2","0","1462.55","(2,0)","2","1","1445.3","(2,1)"
"687","1","1","1461.28","(1,1)","1","2","1443.2","(1,2)"
"688","1","1","1427.38","(1,1)","1","2","1410.07","(1,2)"
"689","1","1","1426.62","(1,1)","2","2","1409.23","(2,2)"
"690","1","1","1467.64","(1,1)","1","2","1446.87","(1,2)"
"691","1","1","1427.07","(1,1)","1","1","1410.21","(1,1)"
"692","2","0","1447.37","(2,0)","2","0","1430.51","(2,0)"
"693","2","1","1452.43","(2,1)","2","1","1431.36","(2,1)"
"694","2","0","1396.61","(2,0)","2","0","1379.75","(2,0)"
"695","1","1","1436.04","(1,1)","1","1","1419.19","(1,1)"
"696","1","1","1491.62","(1,1)","1","1","1474.77","(1,1)"
"697","2","1","1419.02","(2,1)","2","1","1397.95","(2,1)"
"698","1","2","1488.08","(1,2)","1","2","1467.01","(1,2)"
"699","1","1","1496.81","(1,1)","1","2","1478.95","(1,2)"
"700","2","0","1482.57","(2,0)","1","2","1462.74","(1,2)"
"701","2","0","1408.31","(2,0)","2","0","1391.45","(2,0)"
"702","1","1","1416.08","(1,1)","2","2","1397.33","(2,2)"
"703","1","1","1400.36","(1,1)","2","1","1382.36","(2,1)"
"704","2","0","1442.65","(2,0)","2","1","1425.78","(2,1)"
"705","2","0","1424.42","(2,0)","2","0","1407.57","(2,0)"
"706","2","0","1489.95","(2,0)","2","1","1470.43","(2,1)"
"707","1","1","1420.2","(1,1)","1","2","1401.69","(1,2)"
"708","1","1","1462.38","(1,1)","2","2","1443.46","(2,2)"
"709","1","1","1437.29","(1,1)","1","1","1420.43","(1,1)"
"710","2","0","1448.77","(2,0)","2","1","1429.65","(2,1)"
"711","2","0","1492.5","(2,0)","2","2","1472.28","(2,2)"
"712","1","1","1466.05","(1,1)","1","1","1449.19","(1,1)"
"713","1","1","1354.61","(1,1)","1","1","1337.75","(1,1)"
"714","1","1","1447.55","(1,1)","2","2","1428.45","(2,2)"
"715","1","1","1422.12","(1,1)","2","1","1402.78","(2,1)"
"716","1","1","1438.64","(1,1)","1","1","1421.78","(1,1)"
"717","1","1","1425.71","(1,1)","1","1","1408.85","(1,1)"
"718","1","1","1498.75","(1,1)","1","1","1481.89","(1,1)"
"719","1","2","1457.81","(1,2)","1","2","1436.74","(1,2)"
"720","1","1","1430.4","(1,1)","2","2","1409.13","(2,2)"
"721","2","0","1394.89","(2,0)","2","1","1375.26","(2,1)"
"722","1","1","1443.31","(1,1)","2","1","1424.4","(2,1)"
"723","2","0","1404.27","(2,0)","2","0","1387.41","(2,0)"
"724","1","1","1467.42","(1,1)","1","1","1450.56","(1,1)"
"725","2","0","1445.86","(2,0)","2","2","1427.98","(2,2)"
"726","2","0","1413.85","(2,0)","2","1","1396.1","(2,1)"
"727","1","1","1438.81","(1,1)","1","1","1421.95","(1,1)"
"728","2","0","1428.22","(2,0)","2","1","1408.06","(2,1)"
"729","2","1","1408.11","(2,1)","2","1","1387.04","(2,1)"
"730","1","1","1442.65","(1,1)","1","1","1425.79","(1,1)"
"731","1","2","1467.99","(1,2)","1","2","1446.91","(1,2)"
"732","1","2","1472.51","(1,2)","1","2","1451.44","(1,2)"
"733","1","1","1480.12","(1,1)","2","1","1462.47","(2,1)"
"734","2","0","1394.92","(2,0)","2","1","1378.04","(2,1)"
"735","1","1","1493.63","(1,1)","1","1","1476.77","(1,1)"
"736","1","2","1401.42","(1,2)","1","2","1380.35","(1,2)"
"737","1","1","1404.8","(1,1)","1","1","1387.94","(1,1)"
"738","2","0","1427.15","(2,0)","2","0","1410.29","(2,0)"
"739","1","1","1464.89","(1,1)","1","1","1448.03","(1,1)"
"740","2","0","1415.24","(2,0)","1","2","1394.74","(1,2)"
"741","1","1","1437.64","(1,1)","2","1","1419.01","(2,1)"
"742","2","0","1464.69","(2,0)","2","0","1447.83","(2,0)"
"743","1","1","1429.06","(1,1)","1","1","1412.2","(1,1)"
"744","2","0","1415.22","(2,0)","2","1","1394.54","(2,1)"
"745","1","2","1419.84","(1,2)","2","2","1397.33","(2,2)"
"746","1","2","1459.08","(1,2)","1","2","1438.01","(1,2)"
"747","1","1","1403.6","(1,1)","2","1","1384.79","(2,1)"
"748","2","0","1434.1","(2,0)","1","2","1417.16","(1,2)"
"749","2","1","1466.63","(2,1)","2","1","1445.56","(2,1)"
"750","2","0","1474.85","(2,0)","2","0","1457.99","(2,0)"
"751","2","0","1430.28","(2,0)","2","1","1409.9","(2,1)"
"752","1","1","1438.95","(1,1)","2","1","1417.96","(2,1)"
"753","1","1","1387.94","(1,1)","1","1","1371.08","(1,1)"
"754","1","2","1438.36","(1,2)","1","2","1417.29","(1,2)"
"755","1","1","1411.54","(1,1)","1","2","1392.27","(1,2)"
"756","2","0","1471","(2,0)","1","2","1452.72","(1,2)"
"757","2","0","1432.54","(2,0)","1","2","1414.14","(1,2)"
"758","1","1","1477.42","(1,1)","2","1","1457.27","(2,1)"
"759","1","1","1456.61","(1,1)","1","1","1439.75","(1,1)"
"760","2","0","1426.91","(2,0)","2","1","1409.91","(2,1)"
"761","1","1","1452.4","(1,1)","2","1","1435.23","(2,1)"
"762","1","1","1498.27","(1,1)","1","1","1481.41","(1,1)"
"763","2","0","1381.72","(2,0)","2","2","1363.52","(2,2)"
"764","1","1","1485.84","(1,1)","1","2","1466.95","(1,2)"
"765","2","1","1442.3","(2,1)","2","1","1421.23","(2,1)"
"766","2","0","1491.92","(2,0)","2","0","1475.06","(2,0)"
"767","2","0","1413.01","(2,0)","2","2","1395.05","(2,2)"
"768","1","1","1488.18","(1,1)","1","1","1471.32","(1,1)"
"769","1","1","1491.06","(1,1)","1","2","1473.34","(1,2)"
"770","2","0","1452.26","(2,0)","2","1","1434.08","(2,1)"
"771","1","1","1453.74","(1,1)","1","2","1435.58","(1,2)"
"772","1","1","1451.83","(1,1)","1","1","1434.97","(1,1)"
"773","1","1","1470.75","(1,1)","2","2","1453.88","(2,2)"
"774","1","1","1446.24","(1,1)","1","1","1429.39","(1,1)"
"775","1","1","1397.42","(1,1)","2","2","1374.82","(2,2)"
"776","1","1","1444.19","(1,1)","2","1","1426.79","(2,1)"
"777","1","2","1449.39","(1,2)","1","2","1428.32","(1,2)"
"778","2","0","1446.02","(2,0)","2","0","1429.16","(2,0)"
"779","2","0","1473.23","(2,0)","1","2","1454.57","(1,2)"
"780","1","1","1490.71","(1,1)","2","1","1472.68","(2,1)"
"781","2","0","1462.92","(2,0)","2","1","1444.87","(2,1)"
"782","1","1","1408.11","(1,1)","2","1","1389.88","(2,1)"
"783","1","1","1460.64","(1,1)","1","1","1443.78","(1,1)"
"784","1","1","1449.93","(1,1)","2","1","1430.65","(2,1)"
"785","1","2","1430.73","(1,2)","1","2","1409.66","(1,2)"
"786","2","0","1477.22","(2,0)","2","0","1460.36","(2,0)"
"787","1","1","1459.54","(1,1)","1","2","1442.38","(1,2)"
"788","2","0","1474.67","(2,0)","2","1","1457.38","(2,1)"
"789","1","1","1438.49","(1,1)","1","2","1419.84","(1,2)"
"790","1","1","1402.8","(1,1)","1","1","1385.95","(1,1)"
"791","1","1","1451.44","(1,1)","1","1","1434.58","(1,1)"
"792","2","0","1406.08","(2,0)","2","1","1388.24","(2,1)"
"793","2","0","1415.92","(2,0)","2","0","1399.06","(2,0)"
"794","1","1","1426.29","(1,1)","2","1","1408.29","(2,1)"
"795","2","2","1457.55","(2,2)","2","2","1432.27","(2,2)"
"796","1","1","1501.87","(1,1)","1","1","1485.01","(1,1)"
"797","1","1","1413.91","(1,1)","2","1","1396.73","(2,1)"
"798","1","1","1456.46","(1,1)","2","1","1439.31","(2,1)"
"799","1","1","1424.89","(1,1)","1","1","1408.03","(1,1)"
"800","2","0","1413","(2,0)","2","0","1396.14","(2,0)"
"801","2","0","1381.47","(2,0)","1","2","1363.76","(1,2)"
"802","1","1","1486.64","(1,1)","2","1","1467.54","(2,1)"
"803","1","1","1480.76","(1,1)","1","2","1461.99","(1,2)"
"804","2","0","1464.56","(2,0)","2","1","1445.46","(2,1)"
"805","1","1","1356.18","(1,1)","1","1","1339.32","(1,1)"
"806","2","0","1451.93","(2,0)","2","1","1431.74","(2,1)"
"807","1","1","1451.03","(1,1)","1","1","1434.18","(1,1)"
"808","2","0","1424.86","(2,0)","2","1","1404.28","(2,1)"
"809","2","0","1430.84","(2,0)","2","0","1413.99","(2,0)"
"810","1","1","1427.61","(1,1)","1","2","1410.57","(1,2)"
"811","1","1","1464.7","(1,1)","2","2","1447.11","(2,2)"
"812","2","0","1397.42","(2,0)","1","2","1378.45","(1,2)"
"813","2","0","1452.23","(2,0)","2","0","1435.37","(2,0)"
"814","2","0","1428.39","(2,0)","2","1","1410.8","(2,1)"
"815","1","1","1418.45","(1,1)","1","2","1398.64","(1,2)"
"816","2","1","1417.51","(2,1)","2","1","1396.43","(2,1)"
"817","2","0","1441.05","(2,0)","2","0","1424.19","(2,0)"
"818","2","1","1482.55","(2,1)","2","1","1461.48","(2,1)"
"819","2","1","1465.58","(2,1)","2","1","1444.51","(2,1)"
