"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"410","1","1","1412.2","(1,1)","1","2","1397.13","(1,2)"
"411","1","1","1364.79","(1,1)","1","1","1352.15","(1,1)"
"412","2","1","1432.63","(2,1)","2","1","1415.78","(2,1)"
"413","1","1","1487.05","(1,1)","2","1","1473.01","(2,1)"
"414","1","1","1434.74","(1,1)","1","1","1422.1","(1,1)"
"415","2","0","1412.57","(2,0)","2","0","1399.93","(2,0)"
"416","1","2","1474.39","(1,2)","1","2","1457.54","(1,2)"
"417","1","1","1452.1","(1,1)","1","1","1439.46","(1,1)"
"418","2","0","1482.33","(2,0)","2","1","1465.89","(2,1)"
"419","2","0","1462.11","(2,0)","1","2","1446.56","(1,2)"
"420","2","0","1455.84","(2,0)","2","1","1441.1","(2,1)"
"421","2","0","1399.92","(2,0)","2","0","1387.28","(2,0)"
"422","2","1","1469.93","(2,1)","2","1","1453.07","(2,1)"
"423","1","1","1414.38","(1,1)","1","2","1401.45","(1,2)"
"424","1","1","1447.53","(1,1)","2","1","1433.05","(2,1)"
"425","1","1","1432.13","(1,1)","1","1","1419.49","(1,1)"
"426","2","0","1437.86","(2,0)","2","1","1422.29","(2,1)"
"427","1","1","1487.96","(1,1)","1","1","1475.32","(1,1)"
"428","2","0","1421.83","(2,0)","2","1","1407.46","(2,1)"
"429","2","1","1443.1","(2,1)","2","1","1426.25","(2,1)"
"430","2","0","1465.1","(2,0)","2","0","1452.46","(2,0)"
"431","2","0","1446.17","(2,0)","2","0","1433.53","(2,0)"
"432","1","1","1458.44","(1,1)","1","2","1444.4","(1,2)"
"433","1","1","1453.48","(1,1)","2","1","1438.83","(2,1)"
"434","1","1","1421.85","(1,1)","1","1","1409.21","(1,1)"
"435","2","0","1458.8","(2,0)","2","0","1446.16","(2,0)"
"436","2","0","1385.88","(2,0)","2","2","1370.42","(2,2)"
"437","2","0","1466.67","(2,0)","2","1","1452.83","(2,1)"
"438","1","1","1443.79","(1,1)","2","1","1427.33","(2,1)"
"439","1","1","1489.49","(1,1)","1","2","1474.64","(1,2)"
"440","2","0","1429.54","(2,0)","2","2","1412.66","(2,2)"
"441","1","2","1402.31","(1,2)","1","2","1385.46","(1,2)"
"442","1","1","1388.12","(1,1)","1","2","1373.71","(1,2)"
"443","1","1","1437.23","(1,1)","2","1","1422.72","(2,1)"
"444","1","1","1402.4","(1,1)","1","2","1389.02","(1,2)"
"445","1","1","1456.76","(1,1)","1","1","1444.12","(1,1)"
"446","1","1","1421.55","(1,1)","2","1","1405.73","(2,1)"
"447","1","1","1437.23","(1,1)","2","2","1423.59","(2,2)"
"448","1","2","1412.23","(1,2)","1","2","1395.38","(1,2)"
"449","1","1","1436.73","(1,1)","2","1","1423.08","(2,1)"
"450","1","1","1458.12","(1,1)","1","1","1445.48","(1,1)"
"451","1","1","1499.02","(1,1)","1","1","1486.39","(1,1)"
"452","1","1","1431.96","(1,1)","1","2","1417.22","(1,2)"
"453","1","1","1417.7","(1,1)","2","1","1404.65","(2,1)"
"454","2","0","1422.91","(2,0)","2","1","1410.13","(2,1)"
"455","1","1","1478.66","(1,1)","2","2","1461.95","(2,2)"
"456","2","0","1394.02","(2,0)","2","0","1381.38","(2,0)"
"457","1","2","1453.25","(1,2)","1","2","1436.4","(1,2)"
"458","2","1","1394.06","(2,1)","2","1","1377.21","(2,1)"
"459","1","2","1439.65","(1,2)","1","2","1422.8","(1,2)"
"460","2","0","1475.97","(2,0)","1","2","1459.5","(1,2)"
"461","2","0","1387.65","(2,0)","2","1","1374.96","(2,1)"
"462","1","2","1471.69","(1,2)","1","2","1454.84","(1,2)"
"463","1","1","1395.77","(1,1)","2","1","1383.1","(2,1)"
"464","1","1","1447.16","(1,1)","1","1","1434.52","(1,1)"
"465","1","1","1451.7","(1,1)","1","1","1439.06","(1,1)"
"466","2","0","1455.47","(2,0)","2","1","1442.33","(2,1)"
"467","2","0","1397.44","(2,0)","1","2","1383.8","(1,2)"
"468","1","1","1395.82","(1,1)","2","2","1380.05","(2,2)"
"469","2","0","1438.37","(2,0)","2","0","1425.73","(2,0)"
"470","2","0","1455.86","(2,0)","2","1","1440.45","(2,1)"
"471","2","0","1456.31","(2,0)","1","2","1443.08","(1,2)"
"472","1","1","1466.2","(1,1)","1","2","1450.06","(1,2)"
"473","1","1","1383.67","(1,1)","1","1","1371.03","(1,1)"
"474","2","1","1433.32","(2,1)","2","2","1416.21","(2,2)"
"475","2","0","1446.45","(2,0)","2","1","1433.1","(2,1)"
"476","1","1","1477.09","(1,1)","1","2","1461.49","(1,2)"
"477","1","2","1406.54","(1,2)","1","2","1389.69","(1,2)"
"478","1","1","1443.61","(1,1)","1","1","1430.97","(1,1)"
"479","1","1","1411.1","(1,1)","2","1","1396.13","(2,1)"
"480","1","1","1436.82","(1,1)","1","2","1423.32","(1,2)"
"481","2","0","1473.62","(2,0)","1","2","1459.11","(1,2)"
"482","1","1","1436.84","(1,1)","1","1","1424.2","(1,1)"
"483","1","1","1465.8","(1,1)","1","2","1451.87","(1,2)"
"484","1","1","1435.56","(1,1)","1","2","1420.97","(1,2)"
"485","2","0","1426.81","(2,0)","2","2","1409.33","(2,2)"
"486","2","0","1422.63","(2,0)","2","1","1409.11","(2,1)"
"487","1","1","1401.48","(1,1)","1","2","1388.64","(1,2)"
"488","2","1","1440.73","(2,1)","2","1","1423.88","(2,1)"
"489","2","0","1436.52","(2,0)","2","0","1423.88","(2,0)"
"490","1","1","1508.28","(1,1)","2","2","1494.82","(2,2)"
"491","1","1","1380.2","(1,1)","2","1","1366.01","(2,1)"
"492","1","1","1401.05","(1,1)","2","2","1385.81","(2,2)"
"493","1","1","1413.34","(1,1)","1","2","1396.76","(1,2)"
"494","1","1","1491.72","(1,1)","2","1","1477.87","(2,1)"
"495","2","0","1448.71","(2,0)","1","2","1435.41","(1,2)"
"496","1","1","1393.15","(1,1)","1","1","1380.51","(1,1)"
"497","2","0","1432.34","(2,0)","2","1","1415.55","(2,1)"
"498","2","0","1394.57","(2,0)","2","0","1381.93","(2,0)"
"499","2","0","1439.9","(2,0)","2","2","1423.41","(2,2)"
"500","1","1","1496.32","(1,1)","1","1","1483.69","(1,1)"
"501","2","0","1445.89","(2,0)","2","2","1432.93","(2,2)"
"502","1","1","1419.65","(1,1)","1","2","1406.77","(1,2)"
"503","2","0","1365.48","(2,0)","1","2","1352.53","(1,2)"
"504","1","1","1461.58","(1,1)","1","1","1448.95","(1,1)"
"505","2","0","1478.76","(2,0)","2","2","1463.82","(2,2)"
"506","2","0","1485.08","(2,0)","2","1","1470","(2,1)"
"507","1","1","1412.11","(1,1)","2","1","1397.6","(2,1)"
"508","2","0","1399.59","(2,0)","2","0","1386.95","(2,0)"
"509","1","1","1427.21","(1,1)","1","2","1413.97","(1,2)"
"510","2","0","1365.82","(2,0)","2","1","1352.64","(2,1)"
"511","2","0","1428.78","(2,0)","2","0","1416.15","(2,0)"
"512","1","1","1407.17","(1,1)","1","2","1390.7","(1,2)"
"513","2","0","1448.53","(2,0)","2","0","1435.89","(2,0)"
"514","1","1","1393.99","(1,1)","2","1","1379.32","(2,1)"
"515","1","1","1421.74","(1,1)","1","2","1406.8","(1,2)"
"516","2","0","1420.1","(2,0)","2","1","1406.32","(2,1)"
"517","1","1","1407.01","(1,1)","1","2","1394.34","(1,2)"
"518","1","1","1450.5","(1,1)","1","2","1436.87","(1,2)"
"519","2","0","1402.51","(2,0)","1","2","1386.61","(1,2)"
"520","2","0","1423.88","(2,0)","2","1","1411.02","(2,1)"
"521","2","0","1414","(2,0)","2","0","1401.36","(2,0)"
"522","1","1","1396.67","(1,1)","1","1","1384.03","(1,1)"
"523","2","0","1430.69","(2,0)","2","2","1416.1","(2,2)"
"524","2","0","1407.77","(2,0)","2","1","1394.16","(2,1)"
"525","2","0","1408.87","(2,0)","2","0","1396.23","(2,0)"
"526","2","0","1447.33","(2,0)","2","1","1430.85","(2,1)"
"527","2","0","1456.09","(2,0)","2","1","1440.77","(2,1)"
"528","2","0","1423.66","(2,0)","2","0","1411.02","(2,0)"
"529","1","1","1408.05","(1,1)","1","2","1393.59","(1,2)"
"530","2","0","1409.03","(2,0)","2","1","1395.81","(2,1)"
"531","1","1","1447.73","(1,1)","2","1","1432.32","(2,1)"
"532","1","1","1446.35","(1,1)","1","1","1433.71","(1,1)"
"533","2","0","1426.7","(2,0)","2","2","1412.82","(2,2)"
"534","2","0","1450.59","(2,0)","2","1","1437.9","(2,1)"
"535","1","1","1461.11","(1,1)","1","1","1448.47","(1,1)"
"536","1","1","1459.94","(1,1)","2","1","1446.41","(2,1)"
"537","1","1","1400.45","(1,1)","1","2","1386.14","(1,2)"
"538","1","1","1439.95","(1,1)","2","1","1426.84","(2,1)"
"539","1","1","1381.54","(1,1)","1","1","1368.9","(1,1)"
"540","2","1","1490.21","(2,1)","2","1","1473.36","(2,1)"
"541","2","0","1431.62","(2,0)","2","1","1417.66","(2,1)"
"542","1","1","1430.65","(1,1)","1","1","1418.01","(1,1)"
"543","2","0","1479.34","(2,0)","2","0","1466.7","(2,0)"
"544","2","0","1422.56","(2,0)","2","1","1408.85","(2,1)"
"545","2","2","1445.42","(2,2)","2","2","1424.36","(2,2)"
"546","2","0","1424.95","(2,0)","2","1","1411.65","(2,1)"
"547","1","1","1491.28","(1,1)","2","1","1477.76","(2,1)"
"548","2","0","1447.14","(2,0)","2","0","1434.5","(2,0)"
"549","2","0","1422.42","(2,0)","2","1","1408.17","(2,1)"
"550","1","1","1418.03","(1,1)","2","2","1401.43","(2,2)"
"551","2","0","1405.6","(2,0)","2","1","1392.15","(2,1)"
"552","2","0","1423.3","(2,0)","2","0","1410.66","(2,0)"
"553","2","0","1472.23","(2,0)","2","0","1459.59","(2,0)"
"554","2","0","1431.12","(2,0)","2","2","1418.14","(2,2)"
"555","1","1","1388.47","(1,1)","1","1","1375.84","(1,1)"
"556","1","1","1432.4","(1,1)","2","1","1416.44","(2,1)"
"557","2","0","1456.54","(2,0)","2","1","1442.02","(2,1)"
"558","2","0","1442.33","(2,0)","2","1","1425.87","(2,1)"
"559","1","1","1433.6","(1,1)","2","2","1416.93","(2,2)"
"560","1","1","1456.46","(1,1)","2","1","1442.67","(2,1)"
"561","1","2","1454.52","(1,2)","1","2","1437.67","(1,2)"
"562","1","1","1449.52","(1,1)","1","2","1436.06","(1,2)"
"563","2","0","1437.41","(2,0)","2","1","1421.11","(2,1)"
"564","2","0","1361.51","(2,0)","1","2","1347.06","(1,2)"
"565","1","1","1494.54","(1,1)","2","1","1480.42","(2,1)"
"566","1","1","1392.15","(1,1)","1","2","1375.7","(1,2)"
"567","2","0","1418.4","(2,0)","2","0","1405.76","(2,0)"
"568","2","0","1454.08","(2,0)","2","0","1441.44","(2,0)"
"569","1","2","1518.2","(1,2)","1","2","1501.35","(1,2)"
"570","1","1","1454.33","(1,1)","2","1","1440","(2,1)"
"571","1","1","1438.5","(1,1)","1","1","1425.87","(1,1)"
"572","1","1","1463.66","(1,1)","1","1","1451.02","(1,1)"
"573","1","1","1412.02","(1,1)","1","2","1396.44","(1,2)"
"574","2","0","1434.36","(2,0)","1","2","1417.7","(1,2)"
"575","1","1","1470.66","(1,1)","2","1","1455.34","(2,1)"
"576","1","1","1415.08","(1,1)","1","1","1402.44","(1,1)"
"577","1","1","1420.02","(1,1)","2","2","1406.11","(2,2)"
"578","1","1","1457.49","(1,1)","1","2","1442.87","(1,2)"
"579","1","1","1416.07","(1,1)","2","1","1403.1","(2,1)"
"580","1","1","1418.9","(1,1)","1","1","1406.26","(1,1)"
"581","2","0","1434.13","(2,0)","2","1","1421.33","(2,1)"
"582","2","0","1435.59","(2,0)","2","2","1420.11","(2,2)"
"583","1","1","1413.23","(1,1)","2","1","1397.22","(2,1)"
"584","1","1","1396.86","(1,1)","1","1","1384.23","(1,1)"
"585","1","1","1417.01","(1,1)","2","1","1401.42","(2,1)"
"586","1","1","1412.33","(1,1)","1","1","1399.7","(1,1)"
"587","1","1","1417.71","(1,1)","2","2","1399.35","(2,2)"
"588","1","1","1442.7","(1,1)","1","2","1428.27","(1,2)"
"589","1","1","1416.97","(1,1)","2","2","1401.93","(2,2)"
"590","1","2","1453.54","(1,2)","1","2","1436.69","(1,2)"
"591","1","1","1453.76","(1,1)","1","2","1437.15","(1,2)"
"592","2","0","1441.27","(2,0)","2","2","1424.61","(2,2)"
"593","1","1","1447.59","(1,1)","2","1","1434.23","(2,1)"
"594","1","1","1434.47","(1,1)","1","2","1420.9","(1,2)"
"595","2","1","1485.06","(2,1)","2","1","1468.21","(2,1)"
"596","1","1","1437.58","(1,1)","2","2","1423.28","(2,2)"
"597","2","0","1474.43","(2,0)","2","1","1461.02","(2,1)"
"598","2","0","1445.8","(2,0)","1","2","1430.54","(1,2)"
"599","2","2","1477.9","(2,2)","2","2","1456.84","(2,2)"
"600","2","0","1428.86","(2,0)","2","0","1416.23","(2,0)"
"601","2","0","1396.18","(2,0)","2","0","1383.54","(2,0)"
"602","1","1","1477.4","(1,1)","2","1","1461.83","(2,1)"
"603","1","1","1436.66","(1,1)","2","1","1421.48","(2,1)"
"604","1","1","1450.12","(1,1)","1","2","1435.55","(1,2)"
"605","1","1","1357.61","(1,1)","1","1","1344.97","(1,1)"
"606","1","1","1471.97","(1,1)","2","1","1459.22","(2,1)"
"607","1","1","1447.03","(1,1)","1","1","1434.4","(1,1)"
"608","1","1","1429.89","(1,1)","1","2","1413.73","(1,2)"
"609","1","1","1463.51","(1,1)","1","2","1449.04","(1,2)"
"610","2","1","1444.3","(2,1)","2","1","1427.45","(2,1)"
"611","1","1","1402.63","(1,1)","1","1","1390","(1,1)"
"612","1","1","1423.73","(1,1)","1","2","1409.21","(1,2)"
"613","1","1","1471","(1,1)","2","1","1456.59","(2,1)"
"614","1","1","1443.13","(1,1)","1","1","1430.49","(1,1)"
"615","2","0","1506.6","(2,0)","2","2","1493.38","(2,2)"
"616","2","0","1418.68","(2,0)","2","1","1405.12","(2,1)"
"617","1","1","1420.47","(1,1)","1","2","1404.35","(1,2)"
"618","2","1","1496","(2,1)","2","1","1479.15","(2,1)"
"619","2","1","1432.08","(2,1)","2","1","1415.23","(2,1)"
"620","1","1","1445.14","(1,1)","2","2","1430.44","(2,2)"
"621","1","1","1426.85","(1,1)","1","1","1414.21","(1,1)"
"622","2","0","1412.26","(2,0)","2","1","1398.51","(2,1)"
"623","1","1","1430.17","(1,1)","2","1","1415.34","(2,1)"
"624","2","1","1481.24","(2,1)","2","1","1464.39","(2,1)"
"625","1","2","1435.75","(1,2)","1","2","1418.9","(1,2)"
"626","2","0","1363.17","(2,0)","2","2","1345.18","(2,2)"
"627","2","0","1495.24","(2,0)","2","1","1480.02","(2,1)"
"628","1","1","1439.08","(1,1)","1","1","1426.44","(1,1)"
"629","2","1","1387.11","(2,1)","2","1","1370.26","(2,1)"
"630","1","1","1368.39","(1,1)","1","1","1355.75","(1,1)"
"631","2","0","1447.1","(2,0)","2","0","1434.46","(2,0)"
"632","2","0","1416.9","(2,0)","1","2","1400.32","(1,2)"
"633","2","0","1374.36","(2,0)","1","2","1359.88","(1,2)"
"634","1","1","1481.29","(1,1)","2","2","1465.8","(2,2)"
"635","1","1","1389.24","(1,1)","1","1","1376.61","(1,1)"
"636","1","1","1413.55","(1,1)","1","1","1400.91","(1,1)"
"637","1","1","1387.69","(1,1)","1","1","1375.05","(1,1)"
"638","2","0","1382.24","(2,0)","1","2","1367.56","(1,2)"
"639","2","1","1430.04","(2,1)","2","1","1413.19","(2,1)"
"640","1","1","1443.03","(1,1)","1","1","1430.39","(1,1)"
"641","2","0","1438.08","(2,0)","1","2","1421.5","(1,2)"
"642","2","0","1430.14","(2,0)","2","0","1417.5","(2,0)"
"643","2","0","1457.02","(2,0)","1","2","1440.26","(1,2)"
"644","1","1","1416.45","(1,1)","2","1","1403.73","(2,1)"
"645","2","0","1456.82","(2,0)","2","2","1441.2","(2,2)"
"646","1","1","1454.95","(1,1)","2","1","1441.39","(2,1)"
"647","1","2","1433.83","(1,2)","1","2","1416.98","(1,2)"
"648","1","1","1452.69","(1,1)","1","2","1438.24","(1,2)"
"649","1","1","1468.3","(1,1)","1","2","1455.38","(1,2)"
"650","1","1","1467.32","(1,1)","2","1","1452.24","(2,1)"
"651","2","0","1415.82","(2,0)","1","2","1399.84","(1,2)"
"652","1","1","1454.19","(1,1)","1","2","1438.81","(1,2)"
"653","1","1","1393.86","(1,1)","1","2","1379.22","(1,2)"
"654","1","1","1439.78","(1,1)","2","1","1425.38","(2,1)"
"655","2","0","1408.05","(2,0)","2","0","1395.41","(2,0)"
"656","2","0","1438.95","(2,0)","1","2","1422.12","(1,2)"
"657","2","0","1467.18","(2,0)","2","0","1454.54","(2,0)"
"658","2","1","1441.93","(2,1)","2","1","1425.08","(2,1)"
"659","2","0","1445.81","(2,0)","1","2","1431.06","(1,2)"
"660","1","1","1468.33","(1,1)","2","1","1453.17","(2,1)"
"661","2","0","1429.79","(2,0)","2","0","1417.16","(2,0)"
"662","2","0","1458.01","(2,0)","2","2","1441.05","(2,2)"
"663","2","0","1424.01","(2,0)","2","0","1411.37","(2,0)"
"664","1","1","1491.73","(1,1)","1","2","1475.71","(1,2)"
"665","1","1","1412.68","(1,1)","2","2","1398.33","(2,2)"
"666","1","1","1435.35","(1,1)","1","1","1422.71","(1,1)"
"667","2","0","1479.36","(2,0)","2","0","1466.72","(2,0)"
"668","1","1","1449.1","(1,1)","2","1","1432.44","(2,1)"
"669","2","0","1445.05","(2,0)","1","2","1431","(1,2)"
"670","1","1","1411.81","(1,1)","2","2","1395.05","(2,2)"
"671","1","1","1443.66","(1,1)","2","1","1427.98","(2,1)"
"672","2","0","1430.07","(2,0)","1","2","1417.13","(1,2)"
"673","2","0","1407.8","(2,0)","1","2","1391.68","(1,2)"
"674","2","0","1438.25","(2,0)","2","1","1422.42","(2,1)"
"675","1","1","1468.51","(1,1)","1","2","1451.74","(1,2)"
"676","1","1","1476.48","(1,1)","1","1","1463.84","(1,1)"
"677","1","1","1359.82","(1,1)","1","1","1347.19","(1,1)"
"678","1","1","1514.74","(1,1)","2","2","1497.75","(2,2)"
"679","2","0","1443.87","(2,0)","2","1","1429.59","(2,1)"
"680","1","1","1389.22","(1,1)","1","1","1376.59","(1,1)"
"681","1","1","1440.76","(1,1)","1","2","1424.04","(1,2)"
"682","1","1","1480.93","(1,1)","1","2","1468.23","(1,2)"
"683","2","0","1392.66","(2,0)","2","0","1380.03","(2,0)"
"684","2","0","1503.06","(2,0)","2","1","1488.65","(2,1)"
"685","1","1","1384.12","(1,1)","1","1","1371.49","(1,1)"
"686","1","2","1461.68","(1,2)","1","2","1444.83","(1,2)"
"687","2","0","1415.46","(2,0)","2","0","1402.82","(2,0)"
"688","2","0","1451.71","(2,0)","1","2","1437.67","(1,2)"
"689","1","2","1432.05","(1,2)","1","2","1415.2","(1,2)"
"690","1","1","1410.96","(1,1)","1","1","1398.32","(1,1)"
"691","2","0","1442.55","(2,0)","2","0","1429.91","(2,0)"
"692","1","1","1418.27","(1,1)","2","1","1404.45","(2,1)"
"693","2","1","1432.14","(2,1)","2","1","1415.29","(2,1)"
"694","2","0","1436.81","(2,0)","1","2","1422.58","(1,2)"
"695","1","1","1420.44","(1,1)","2","1","1404.3","(2,1)"
"696","2","0","1466.51","(2,0)","2","0","1453.87","(2,0)"
"697","1","1","1457.39","(1,1)","1","1","1444.75","(1,1)"
"698","1","1","1431.12","(1,1)","2","1","1417.22","(2,1)"
"699","2","0","1382.35","(2,0)","2","0","1369.71","(2,0)"
"700","2","0","1436.41","(2,0)","2","0","1423.77","(2,0)"
"701","1","1","1453.91","(1,1)","1","1","1441.27","(1,1)"
"702","1","1","1407.24","(1,1)","2","1","1392.81","(2,1)"
"703","1","1","1450.59","(1,1)","1","1","1437.95","(1,1)"
"704","2","0","1391.07","(2,0)","2","0","1378.43","(2,0)"
"705","1","1","1419.97","(1,1)","2","1","1404.59","(2,1)"
"706","2","0","1412.95","(2,0)","2","0","1400.32","(2,0)"
"707","1","1","1417.65","(1,1)","1","2","1403.74","(1,2)"
"708","2","0","1424.82","(2,0)","2","0","1412.19","(2,0)"
"709","1","1","1434.08","(1,1)","1","1","1421.44","(1,1)"
"710","1","1","1411.32","(1,1)","1","2","1397.66","(1,2)"
"711","1","1","1502.68","(1,1)","2","1","1486.05","(2,1)"
"712","2","0","1387.56","(2,0)","2","1","1374.79","(2,1)"
"713","2","0","1450.11","(2,0)","2","0","1437.48","(2,0)"
"714","1","1","1409.19","(1,1)","1","2","1392.56","(1,2)"
"715","1","1","1417.08","(1,1)","1","1","1404.44","(1,1)"
"716","1","1","1440.74","(1,1)","1","1","1428.1","(1,1)"
"717","2","0","1397.37","(2,0)","1","2","1383.67","(1,2)"
"718","2","1","1432.94","(2,1)","2","2","1412.32","(2,2)"
"719","2","0","1470.8","(2,0)","1","2","1454.1","(1,2)"
"720","1","1","1437.85","(1,1)","2","1","1423.23","(2,1)"
"721","2","1","1410.29","(2,1)","2","1","1393.44","(2,1)"
"722","2","0","1398.2","(2,0)","2","0","1385.56","(2,0)"
"723","1","1","1442.97","(1,1)","2","1","1429.29","(2,1)"
"724","1","1","1443.57","(1,1)","1","1","1430.93","(1,1)"
"725","2","0","1405.75","(2,0)","2","0","1393.12","(2,0)"
"726","1","1","1439.09","(1,1)","1","2","1422.78","(1,2)"
"727","1","1","1385.05","(1,1)","1","1","1372.41","(1,1)"
"728","1","1","1453.05","(1,1)","1","1","1440.41","(1,1)"
"729","1","1","1442.12","(1,1)","2","1","1427.26","(2,1)"
"730","1","1","1458.41","(1,1)","1","2","1444.84","(1,2)"
"731","2","0","1469.99","(2,0)","2","0","1457.36","(2,0)"
"732","1","1","1422.76","(1,1)","1","2","1407.41","(1,2)"
"733","1","1","1409.83","(1,1)","2","1","1393.28","(2,1)"
"734","2","0","1473.75","(2,0)","2","1","1458.57","(2,1)"
"735","1","1","1485.14","(1,1)","1","1","1472.5","(1,1)"
"736","1","1","1434.76","(1,1)","1","1","1422.12","(1,1)"
"737","2","0","1386.89","(2,0)","2","1","1370.36","(2,1)"
"738","1","1","1466.07","(1,1)","1","2","1449.43","(1,2)"
"739","1","2","1478.04","(1,2)","1","2","1461.19","(1,2)"
"740","1","1","1416.13","(1,1)","1","2","1400.84","(1,2)"
"741","1","1","1435.29","(1,1)","1","1","1422.66","(1,1)"
"742","2","0","1482.68","(2,0)","1","2","1468.56","(1,2)"
"743","1","1","1456.56","(1,1)","1","2","1441.34","(1,2)"
"744","1","1","1466.61","(1,1)","2","1","1451.64","(2,1)"
"745","1","1","1478.66","(1,1)","1","2","1464.73","(1,2)"
"746","1","1","1432.98","(1,1)","1","1","1420.34","(1,1)"
"747","2","0","1400.47","(2,0)","2","1","1384.58","(2,1)"
"748","1","1","1408.67","(1,1)","1","2","1395.6","(1,2)"
"749","1","1","1454.17","(1,1)","2","2","1435.2","(2,2)"
"750","2","0","1438.64","(2,0)","1","2","1423.33","(1,2)"
"751","2","1","1418.83","(2,1)","2","1","1401.98","(2,1)"
"752","2","0","1413.26","(2,0)","2","1","1399.37","(2,1)"
"753","1","2","1403.74","(1,2)","1","2","1386.89","(1,2)"
"754","1","2","1433.82","(1,2)","1","2","1416.97","(1,2)"
"755","1","1","1394.46","(1,1)","1","2","1379.22","(1,2)"
"756","1","1","1417.04","(1,1)","1","2","1402.26","(1,2)"
"757","1","1","1463.63","(1,1)","1","1","1450.99","(1,1)"
"758","2","0","1433.07","(2,0)","2","0","1420.43","(2,0)"
"759","2","0","1459.21","(2,0)","2","1","1445.62","(2,1)"
"760","2","0","1425.85","(2,0)","1","2","1412.99","(1,2)"
"761","1","1","1426.39","(1,1)","2","2","1406.16","(2,2)"
"762","2","0","1459.83","(2,0)","2","1","1444.55","(2,1)"
"763","1","1","1469.88","(1,1)","2","2","1452.52","(2,2)"
"764","1","1","1395.72","(1,1)","2","1","1382.25","(2,1)"
"765","2","0","1373.98","(2,0)","2","0","1361.34","(2,0)"
"766","2","0","1442.49","(2,0)","2","0","1429.85","(2,0)"
"767","1","1","1461.96","(1,1)","2","2","1445.12","(2,2)"
"768","1","1","1459.54","(1,1)","1","1","1446.9","(1,1)"
"769","1","1","1439.1","(1,1)","2","1","1424.42","(2,1)"
"770","2","0","1454.33","(2,0)","1","2","1437.86","(1,2)"
"771","1","2","1396.48","(1,2)","2","2","1376.03","(2,2)"
"772","1","1","1447.53","(1,1)","1","1","1434.89","(1,1)"
"773","1","1","1455.71","(1,1)","1","1","1443.07","(1,1)"
"774","1","1","1446.77","(1,1)","2","1","1430.71","(2,1)"
"775","1","1","1470.74","(1,1)","1","2","1456.53","(1,2)"
"776","2","0","1410.22","(2,0)","1","2","1394.94","(1,2)"
"777","1","1","1397.05","(1,1)","1","1","1384.42","(1,1)"
"778","2","1","1427.2","(2,1)","2","2","1409.99","(2,2)"
"779","2","0","1385.13","(2,0)","2","1","1371.32","(2,1)"
"780","1","1","1441.3","(1,1)","2","1","1428.07","(2,1)"
"781","1","1","1421.45","(1,1)","2","1","1406.7","(2,1)"
"782","1","1","1429.02","(1,1)","2","1","1413.36","(2,1)"
"783","1","1","1425.67","(1,1)","2","1","1413.03","(2,1)"
"784","1","1","1408.65","(1,1)","2","2","1392.1","(2,2)"
"785","1","1","1450.12","(1,1)","2","1","1435.46","(2,1)"
"786","1","1","1460.8","(1,1)","1","2","1447.49","(1,2)"
"787","1","1","1481.02","(1,1)","2","1","1467.49","(2,1)"
"788","1","1","1478.53","(1,1)","2","1","1464.6","(2,1)"
"789","1","1","1468.95","(1,1)","1","2","1454.19","(1,2)"
"790","2","0","1449.97","(2,0)","1","2","1435.72","(1,2)"
"791","2","0","1419.19","(2,0)","2","2","1402.51","(2,2)"
"792","2","1","1418.73","(2,1)","2","1","1401.88","(2,1)"
"793","1","1","1449.53","(1,1)","2","1","1435.84","(2,1)"
"794","1","1","1399.04","(1,1)","1","1","1386.41","(1,1)"
"795","1","2","1430.55","(1,2)","1","2","1413.7","(1,2)"
"796","1","1","1382.64","(1,1)","2","1","1367.12","(2,1)"
"797","1","1","1430.32","(1,1)","2","1","1414.86","(2,1)"
"798","2","0","1370.85","(2,0)","2","0","1358.21","(2,0)"
"799","1","2","1461.21","(1,2)","1","2","1444.36","(1,2)"
"800","1","1","1397.98","(1,1)","1","1","1385.35","(1,1)"
"801","2","0","1410.09","(2,0)","2","1","1395.64","(2,1)"
"802","1","1","1421.56","(1,1)","1","1","1408.92","(1,1)"
"803","1","1","1479.37","(1,1)","1","2","1463.88","(1,2)"
"804","2","0","1423.48","(2,0)","2","0","1410.85","(2,0)"
"805","1","1","1424.62","(1,1)","1","1","1411.99","(1,1)"
"806","2","0","1475.68","(2,0)","2","1","1459.7","(2,1)"
"807","2","0","1421.48","(2,0)","2","1","1408.72","(2,1)"
"808","1","2","1482.95","(1,2)","1","2","1466.1","(1,2)"
"809","2","1","1424.52","(2,1)","2","1","1407.67","(2,1)"
"810","2","0","1437.91","(2,0)","2","1","1423.63","(2,1)"
"811","2","0","1431.57","(2,0)","1","2","1415.5","(1,2)"
"812","2","1","1443.34","(2,1)","2","1","1426.49","(2,1)"
"813","1","2","1433.57","(1,2)","1","2","1416.72","(1,2)"
"814","2","1","1431.97","(2,1)","2","1","1415.12","(2,1)"
"815","2","0","1426.45","(2,0)","2","1","1410.92","(2,1)"
"816","1","1","1444.39","(1,1)","1","1","1431.75","(1,1)"
"817","1","2","1389.74","(1,2)","1","2","1372.89","(1,2)"
"818","1","1","1405.3","(1,1)","2","1","1392.01","(2,1)"
"819","1","1","1410.97","(1,1)","1","1","1398.33","(1,1)"
