"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"328","1","0","148.1","(1,0)","1","1","143.08","(1,1)"
"329","0","2","141.86","(0,2)","0","2","136.19","(0,2)"
"330","1","1","154.97","(1,1)","1","1","149.3","(1,1)"
"331","2","0","144.41","(2,0)","2","0","138.73","(2,0)"
"332","1","1","148.5","(1,1)","1","1","142.83","(1,1)"
"333","2","2","154.01","(2,2)","2","2","144.55","(2,2)"
"334","1","2","152.12","(1,2)","1","2","144.56","(1,2)"
"335","1","1","164.46","(1,1)","1","1","158.78","(1,1)"
"336","1","0","140.13","(1,0)","1","0","136.34","(1,0)"
"337","2","0","132.24","(2,0)","1","2","125.8","(1,2)"
"338","1","1","154.46","(1,1)","1","1","148.78","(1,1)"
"339","2","0","153.09","(2,0)","2","0","147.42","(2,0)"
"340","1","0","144.2","(1,0)","1","0","140.42","(1,0)"
"341","1","0","144.5","(1,0)","2","0","140.34","(2,0)"
"342","1","1","144.45","(1,1)","1","1","138.78","(1,1)"
"343","2","2","162.79","(2,2)","2","2","153.33","(2,2)"
"344","1","0","151.88","(1,0)","1","0","148.09","(1,0)"
"345","2","0","168.99","(2,0)","2","0","163.31","(2,0)"
"346","2","0","146.41","(2,0)","2","2","139.6","(2,2)"
"347","1","1","149.26","(1,1)","1","1","143.59","(1,1)"
"348","1","0","152.06","(1,0)","1","0","148.28","(1,0)"
"349","1","0","140.45","(1,0)","1","1","134.89","(1,1)"
"350","2","0","120.15","(2,0)","2","0","114.47","(2,0)"
"351","2","0","158.3","(2,0)","2","0","152.63","(2,0)"
"352","1","1","145.01","(1,1)","1","1","139.33","(1,1)"
"353","2","0","143.06","(2,0)","2","2","136.59","(2,2)"
"354","1","1","159.36","(1,1)","1","2","153.58","(1,2)"
"355","1","0","147.14","(1,0)","2","2","138.28","(2,2)"
"356","2","0","148.87","(2,0)","1","2","142.33","(1,2)"
"357","1","2","153.07","(1,2)","1","2","145.5","(1,2)"
"358","1","1","163.28","(1,1)","1","1","157.6","(1,1)"
"359","1","1","154.67","(1,1)","1","1","148.99","(1,1)"
"360","1","1","139.21","(1,1)","1","1","133.53","(1,1)"
"361","2","0","134.67","(2,0)","2","0","128.99","(2,0)"
"362","0","1","135.87","(0,1)","0","1","132.08","(0,1)"
"363","1","2","160.16","(1,2)","1","2","152.59","(1,2)"
"364","2","0","152.68","(2,0)","2","0","147.01","(2,0)"
"365","1","0","136.43","(1,0)","1","0","132.65","(1,0)"
"366","1","1","129.9","(1,1)","1","1","124.23","(1,1)"
"367","1","1","149.14","(1,1)","2","2","141.92","(2,2)"
"368","1","1","142.85","(1,1)","1","1","137.18","(1,1)"
"369","1","1","156.06","(1,1)","1","1","150.39","(1,1)"
"370","1","1","145.59","(1,1)","1","1","139.91","(1,1)"
"371","1","0","156.46","(1,0)","2","0","151.9","(2,0)"
"372","2","0","163.59","(2,0)","2","0","157.91","(2,0)"
"373","1","1","153.42","(1,1)","1","2","147.59","(1,2)"
"374","2","0","144.74","(2,0)","2","2","135.97","(2,2)"
"375","1","1","155.42","(1,1)","1","1","149.74","(1,1)"
"376","1","0","161.37","(1,0)","1","0","157.59","(1,0)"
"377","2","0","146.19","(2,0)","2","0","140.51","(2,0)"
"378","2","0","150.61","(2,0)","2","1","143.97","(2,1)"
"379","1","0","126.05","(1,0)","1","1","121.28","(1,1)"
"380","1","1","148.99","(1,1)","1","1","143.31","(1,1)"
"381","1","1","145.83","(1,1)","1","1","140.15","(1,1)"
"382","1","0","134.15","(1,0)","1","0","130.37","(1,0)"
"383","1","1","160.66","(1,1)","1","1","154.99","(1,1)"
"384","2","0","146.54","(2,0)","2","2","139.87","(2,2)"
"385","1","1","162.09","(1,1)","1","1","156.41","(1,1)"
"386","1","1","154.24","(1,1)","1","1","148.57","(1,1)"
"387","2","0","142.2","(2,0)","2","0","136.53","(2,0)"
"388","1","1","153.65","(1,1)","1","1","147.98","(1,1)"
"389","2","0","141.42","(2,0)","2","0","135.75","(2,0)"
"390","1","1","143.39","(1,1)","1","1","137.71","(1,1)"
"391","1","1","159.53","(1,1)","1","1","153.85","(1,1)"
"392","2","0","153.72","(2,0)","2","0","148.04","(2,0)"
"393","1","0","141.32","(1,0)","1","0","137.54","(1,0)"
"394","2","0","149.52","(2,0)","1","2","143.81","(1,2)"
"395","1","1","146.46","(1,1)","1","1","140.79","(1,1)"
"396","1","1","148.14","(1,1)","1","1","142.46","(1,1)"
"397","1","0","140.1","(1,0)","2","2","133.29","(2,2)"
"398","0","1","154.18","(0,1)","0","1","150.39","(0,1)"
"399","1","1","144","(1,1)","1","2","137.04","(1,2)"
"400","1","0","131.72","(1,0)","1","0","127.94","(1,0)"
"401","2","0","151.95","(2,0)","2","0","146.28","(2,0)"
"402","1","0","131.7","(1,0)","1","0","127.91","(1,0)"
"403","1","0","164.27","(1,0)","1","0","160.49","(1,0)"
"404","0","0","138.62","(0,0)","0","0","136.73","(0,0)"
"405","2","0","131.62","(2,0)","2","0","125.95","(2,0)"
"406","0","1","137.86","(0,1)","0","1","134.07","(0,1)"
"407","1","1","141.37","(1,1)","1","1","135.69","(1,1)"
"408","2","0","140.75","(2,0)","2","0","135.07","(2,0)"
"409","1","0","154.07","(1,0)","1","0","150.29","(1,0)"
"410","1","1","152.23","(1,1)","1","1","146.55","(1,1)"
"411","1","1","136.7","(1,1)","2","2","129.79","(2,2)"
"412","2","0","140.8","(2,0)","2","0","135.12","(2,0)"
"413","2","0","139.21","(2,0)","2","0","133.54","(2,0)"
"414","1","1","164.2","(1,1)","1","1","158.53","(1,1)"
"415","2","0","157.37","(2,0)","2","0","151.69","(2,0)"
"416","2","0","152.7","(2,0)","2","0","147.02","(2,0)"
"417","1","1","152.91","(1,1)","1","1","147.23","(1,1)"
"418","0","2","164.42","(0,2)","2","1","158.69","(2,1)"
"419","1","1","134.13","(1,1)","1","1","128.46","(1,1)"
"420","1","0","149.17","(1,0)","1","1","144.01","(1,1)"
"421","1","0","137.3","(1,0)","1","0","133.52","(1,0)"
"422","1","1","168.15","(1,1)","1","1","162.47","(1,1)"
"423","1","0","139.07","(1,0)","1","0","135.29","(1,0)"
"424","2","0","142.85","(2,0)","2","0","137.17","(2,0)"
"425","1","1","153.71","(1,1)","2","2","147.11","(2,2)"
"426","1","0","159.66","(1,0)","1","1","154.45","(1,1)"
"427","1","0","150.36","(1,0)","1","1","144.99","(1,1)"
"428","2","0","142.9","(2,0)","2","0","137.22","(2,0)"
"429","1","1","145.05","(1,1)","1","1","139.38","(1,1)"
"430","2","0","158.53","(2,0)","2","0","152.85","(2,0)"
"431","2","0","151.96","(2,0)","1","2","144.64","(1,2)"
"432","1","0","139.53","(1,0)","1","0","135.75","(1,0)"
"433","1","1","162.59","(1,1)","1","1","156.91","(1,1)"
"434","1","1","153.77","(1,1)","1","1","148.09","(1,1)"
"435","2","0","150.43","(2,0)","2","0","144.76","(2,0)"
"436","1","1","128.63","(1,1)","1","1","122.95","(1,1)"
"437","1","0","150.37","(1,0)","1","0","146.59","(1,0)"
"438","1","1","150.2","(1,1)","1","1","144.52","(1,1)"
"439","2","0","136.25","(2,0)","1","2","130.35","(1,2)"
"440","1","0","144.48","(1,0)","1","0","140.7","(1,0)"
"441","1","1","151.37","(1,1)","1","1","145.7","(1,1)"
"442","2","2","145.93","(2,2)","2","2","136.47","(2,2)"
"443","2","0","148.33","(2,0)","2","0","142.65","(2,0)"
"444","1","0","135.39","(1,0)","2","0","131.31","(2,0)"
"445","1","1","156.66","(1,1)","1","1","150.98","(1,1)"
"446","1","1","146.48","(1,1)","1","1","140.81","(1,1)"
"447","2","0","143.81","(2,0)","2","0","138.13","(2,0)"
"448","2","0","142.05","(2,0)","2","0","136.38","(2,0)"
"449","0","0","147.71","(0,0)","0","0","145.82","(0,0)"
"450","1","1","145.51","(1,1)","1","1","139.83","(1,1)"
"451","1","0","141.11","(1,0)","1","0","137.33","(1,0)"
"452","1","1","139.77","(1,1)","1","1","134.1","(1,1)"
"453","2","1","145.81","(2,1)","2","1","138.24","(2,1)"
"454","1","1","164.14","(1,1)","1","1","158.47","(1,1)"
"455","1","1","137.69","(1,1)","2","2","129.22","(2,2)"
"456","2","0","138.88","(2,0)","1","2","132.87","(1,2)"
"457","1","1","153.58","(1,1)","1","1","147.91","(1,1)"
"458","1","0","146.94","(1,0)","2","0","141.95","(2,0)"
"459","1","2","148.33","(1,2)","1","2","140.76","(1,2)"
"460","2","0","147.35","(2,0)","2","0","141.67","(2,0)"
"461","1","1","151.55","(1,1)","1","1","145.88","(1,1)"
"462","2","0","157.67","(2,0)","2","0","151.99","(2,0)"
"463","1","1","149.34","(1,1)","1","1","143.66","(1,1)"
"464","1","1","154.88","(1,1)","1","1","149.2","(1,1)"
"465","1","1","152.59","(1,1)","1","1","146.92","(1,1)"
"466","1","0","148.37","(1,0)","1","1","143.39","(1,1)"
"467","2","0","146.65","(2,0)","2","0","140.97","(2,0)"
"468","2","0","145.27","(2,0)","2","2","136.47","(2,2)"
"469","1","1","152.78","(1,1)","1","1","147.11","(1,1)"
"470","1","1","151.12","(1,1)","1","1","145.44","(1,1)"
"471","2","0","153.49","(2,0)","2","0","147.82","(2,0)"
"472","2","2","162.03","(2,2)","2","2","152.57","(2,2)"
"473","2","0","141.94","(2,0)","2","0","136.27","(2,0)"
"474","2","0","143.27","(2,0)","2","0","137.59","(2,0)"
"475","1","1","155.53","(1,1)","1","1","149.85","(1,1)"
"476","1","1","141.65","(1,1)","1","1","135.97","(1,1)"
"477","1","1","135.69","(1,1)","1","1","130.01","(1,1)"
"478","1","1","160.33","(1,1)","1","2","154.36","(1,2)"
"479","2","0","155.41","(2,0)","2","0","149.74","(2,0)"
"480","1","1","147.76","(1,1)","1","1","142.08","(1,1)"
"481","1","1","165.99","(1,1)","1","1","160.31","(1,1)"
"482","2","2","156.34","(2,2)","2","2","146.88","(2,2)"
"483","1","1","149.39","(1,1)","2","1","142.55","(2,1)"
"484","1","1","152.88","(1,1)","1","1","147.21","(1,1)"
"485","1","1","151.34","(1,1)","1","1","145.67","(1,1)"
"486","2","2","140.25","(2,2)","2","2","130.79","(2,2)"
"487","1","0","120.93","(1,0)","1","0","117.15","(1,0)"
"488","2","0","139.5","(2,0)","2","0","133.82","(2,0)"
"489","2","0","153.89","(2,0)","1","2","148.11","(1,2)"
"490","1","1","155.61","(1,1)","1","1","149.93","(1,1)"
"491","2","0","133.08","(2,0)","2","0","127.41","(2,0)"
"492","1","0","143.26","(1,0)","2","0","137.67","(2,0)"
"493","1","1","146.35","(1,1)","1","1","140.67","(1,1)"
"494","1","0","146.83","(1,0)","2","0","142.83","(2,0)"
"495","2","0","150.06","(2,0)","2","2","143.23","(2,2)"
"496","2","0","131.06","(2,0)","2","0","125.39","(2,0)"
"497","1","1","153.47","(1,1)","1","1","147.8","(1,1)"
"498","2","0","144.46","(2,0)","2","0","138.78","(2,0)"
"499","1","0","125.08","(1,0)","1","0","121.3","(1,0)"
"500","2","0","158.72","(2,0)","2","0","153.04","(2,0)"
"501","1","1","152.68","(1,1)","2","2","144.26","(2,2)"
"502","1","1","129.91","(1,1)","1","1","124.23","(1,1)"
"503","1","0","120.41","(1,0)","1","0","116.63","(1,0)"
"504","1","1","160.21","(1,1)","1","1","154.54","(1,1)"
"505","1","1","158.32","(1,1)","1","1","152.64","(1,1)"
"506","1","1","155.17","(1,1)","1","1","149.49","(1,1)"
"507","1","0","148.78","(1,0)","2","1","142.75","(2,1)"
"508","2","0","138.17","(2,0)","2","0","132.5","(2,0)"
"509","2","0","148.38","(2,0)","2","0","142.7","(2,0)"
"510","2","0","163.55","(2,0)","2","0","157.88","(2,0)"
"511","1","0","151.61","(1,0)","1","0","147.83","(1,0)"
"512","1","1","138.07","(1,1)","1","1","132.4","(1,1)"
"513","1","1","144.45","(1,1)","1","1","138.77","(1,1)"
"514","1","0","151.67","(1,0)","2","0","147.17","(2,0)"
"515","1","1","152.46","(1,1)","1","1","146.78","(1,1)"
"516","1","1","165.05","(1,1)","1","2","159.07","(1,2)"
"517","1","1","149.97","(1,1)","1","1","144.29","(1,1)"
"518","2","0","152.86","(2,0)","2","0","147.18","(2,0)"
"519","2","0","112.87","(2,0)","2","0","107.2","(2,0)"
"520","2","0","114.63","(2,0)","2","0","108.95","(2,0)"
"521","2","0","139.16","(2,0)","2","0","133.48","(2,0)"
"522","1","1","140.05","(1,1)","1","1","134.37","(1,1)"
"523","1","2","147.06","(1,2)","1","2","139.49","(1,2)"
"524","1","1","159.39","(1,1)","1","1","153.72","(1,1)"
"525","2","0","129.56","(2,0)","2","0","123.88","(2,0)"
"526","1","1","149.92","(1,1)","1","1","144.24","(1,1)"
"527","1","1","147.61","(1,1)","1","1","141.94","(1,1)"
"528","2","0","152.76","(2,0)","2","0","147.09","(2,0)"
"529","0","2","155.74","(0,2)","0","2","150.06","(0,2)"
"530","2","0","127.57","(2,0)","2","0","121.9","(2,0)"
"531","1","1","157.9","(1,1)","2","2","151.37","(2,2)"
"532","2","1","157.46","(2,1)","2","1","149.89","(2,1)"
"533","1","1","149.58","(1,1)","1","1","143.91","(1,1)"
"534","1","1","152.51","(1,1)","1","1","146.84","(1,1)"
"535","2","0","139.86","(2,0)","2","0","134.19","(2,0)"
"536","2","0","144.97","(2,0)","1","2","137.54","(1,2)"
"537","1","1","138.67","(1,1)","1","1","132.99","(1,1)"
"538","2","0","153.14","(2,0)","2","0","147.46","(2,0)"
"539","1","1","154.87","(1,1)","1","1","149.19","(1,1)"
"540","1","1","164","(1,1)","1","1","158.33","(1,1)"
"541","2","0","139.37","(2,0)","2","0","133.7","(2,0)"
"542","1","1","152.47","(1,1)","1","1","146.79","(1,1)"
"543","2","0","162.9","(2,0)","2","0","157.23","(2,0)"
"544","2","0","136.46","(2,0)","2","0","130.78","(2,0)"
"545","1","1","132.2","(1,1)","1","1","126.53","(1,1)"
"546","2","1","146.87","(2,1)","2","1","139.31","(2,1)"
"547","2","2","151.33","(2,2)","2","2","141.87","(2,2)"
"548","2","0","138.97","(2,0)","2","0","133.3","(2,0)"
"549","1","1","136.67","(1,1)","1","1","130.99","(1,1)"
"550","1","1","150.47","(1,1)","1","1","144.79","(1,1)"
"551","2","0","148.04","(2,0)","2","0","142.37","(2,0)"
"552","2","0","145.91","(2,0)","2","0","140.23","(2,0)"
"553","0","2","134.34","(0,2)","0","2","128.67","(0,2)"
"554","1","2","149.65","(1,2)","1","2","142.08","(1,2)"
"555","1","1","147.34","(1,1)","1","1","141.66","(1,1)"
"556","2","0","148.77","(2,0)","2","0","143.1","(2,0)"
"557","2","0","159.31","(2,0)","2","0","153.63","(2,0)"
"558","2","0","153.88","(2,0)","2","0","148.2","(2,0)"
"559","1","0","133.49","(1,0)","1","1","128.95","(1,1)"
"560","1","1","158.68","(1,1)","1","1","153.01","(1,1)"
"561","1","1","151.41","(1,1)","2","1","145.16","(2,1)"
"562","1","0","143.95","(1,0)","2","0","138.69","(2,0)"
"563","1","0","140.9","(1,0)","2","0","136.29","(2,0)"
"564","1","0","135.57","(1,0)","1","0","131.78","(1,0)"
"565","1","1","168.06","(1,1)","1","1","162.39","(1,1)"
"566","2","0","145.49","(2,0)","2","0","139.81","(2,0)"
"567","2","0","146.26","(2,0)","2","0","140.58","(2,0)"
"568","2","0","158.78","(2,0)","2","0","153.11","(2,0)"
"569","2","0","152.56","(2,0)","2","0","146.89","(2,0)"
"570","1","0","157.23","(1,0)","2","0","153.08","(2,0)"
"571","1","2","149.69","(1,2)","1","2","142.12","(1,2)"
"572","2","0","158.25","(2,0)","2","0","152.57","(2,0)"
"573","1","2","172.86","(1,2)","1","2","165.29","(1,2)"
"574","2","0","143.53","(2,0)","2","0","137.86","(2,0)"
"575","1","1","147.74","(1,1)","1","2","141.66","(1,2)"
"576","1","1","157.05","(1,1)","1","1","151.38","(1,1)"
"577","2","0","141.57","(2,0)","2","0","135.89","(2,0)"
"578","2","0","141.69","(2,0)","2","0","136.01","(2,0)"
"579","1","0","147.81","(1,0)","1","1","143.47","(1,1)"
"580","1","1","139.89","(1,1)","1","1","134.21","(1,1)"
"581","2","0","149.24","(2,0)","2","0","143.57","(2,0)"
"582","2","0","166.86","(2,0)","1","2","161.01","(1,2)"
"583","1","0","138.4","(1,0)","1","1","133.38","(1,1)"
"584","1","1","147.51","(1,1)","1","1","141.83","(1,1)"
"585","1","1","138.59","(1,1)","1","1","132.92","(1,1)"
"586","1","0","147.22","(1,0)","1","2","141.15","(1,2)"
"587","1","0","129.47","(1,0)","2","2","124.74","(2,2)"
"588","2","0","145.92","(2,0)","2","0","140.24","(2,0)"
"589","2","0","166.76","(2,0)","2","0","161.09","(2,0)"
"590","2","0","139.49","(2,0)","2","0","133.82","(2,0)"
"591","2","0","159.45","(2,0)","2","0","153.77","(2,0)"
"592","2","0","136.93","(2,0)","2","0","131.26","(2,0)"
"593","2","2","137.47","(2,2)","2","2","128.01","(2,2)"
"594","2","0","159.29","(2,0)","2","0","153.62","(2,0)"
"595","1","1","151.35","(1,1)","1","1","145.67","(1,1)"
"596","2","0","138.74","(2,0)","2","2","131.95","(2,2)"
"597","1","1","158.7","(1,1)","1","1","153.02","(1,1)"
"598","2","0","158.36","(2,0)","2","0","152.68","(2,0)"
"599","2","0","151.78","(2,0)","2","0","146.11","(2,0)"
"600","1","1","143.07","(1,1)","1","1","137.39","(1,1)"
"601","2","0","138.46","(2,0)","2","0","132.78","(2,0)"
"602","1","0","143.33","(1,0)","2","0","139.43","(2,0)"
"603","1","1","149.21","(1,1)","1","1","143.54","(1,1)"
"604","1","0","155.4","(1,0)","1","0","151.62","(1,0)"
"605","1","0","137.58","(1,0)","1","0","133.79","(1,0)"
"606","1","1","166.49","(1,1)","1","1","160.81","(1,1)"
"607","1","1","152.16","(1,1)","1","1","146.49","(1,1)"
"608","1","1","162.93","(1,1)","1","1","157.26","(1,1)"
"609","2","0","166.85","(2,0)","2","0","161.18","(2,0)"
"610","2","0","167.75","(2,0)","1","2","162.04","(1,2)"
"611","0","0","125.83","(0,0)","2","1","121.88","(2,1)"
"612","1","1","135.99","(1,1)","1","1","130.31","(1,1)"
"613","1","1","131.28","(1,1)","1","1","125.6","(1,1)"
"614","1","1","148.28","(1,1)","1","1","142.61","(1,1)"
"615","1","0","137.04","(1,0)","1","0","133.26","(1,0)"
"616","0","2","130.28","(0,2)","0","2","124.61","(0,2)"
"617","1","1","150.96","(1,1)","1","1","145.28","(1,1)"
"618","1","1","144.2","(1,1)","1","1","138.53","(1,1)"
"619","1","1","128.32","(1,1)","1","1","122.64","(1,1)"
"620","1","1","153","(1,1)","1","1","147.32","(1,1)"
"621","1","1","153.02","(1,1)","2","2","146.91","(2,2)"
"622","2","0","150.94","(2,0)","2","0","145.27","(2,0)"
"623","2","0","152.65","(2,0)","2","0","146.97","(2,0)"
"624","2","0","174.3","(2,0)","2","0","168.63","(2,0)"
"625","2","2","146.65","(2,2)","2","2","137.19","(2,2)"
"626","2","0","138.88","(2,0)","2","0","133.2","(2,0)"
"627","1","2","151.02","(1,2)","1","2","143.45","(1,2)"
"628","1","1","149.7","(1,1)","1","1","144.03","(1,1)"
"629","1","0","148.32","(1,0)","1","1","143.66","(1,1)"
"630","1","1","150.59","(1,1)","1","1","144.92","(1,1)"
"631","2","0","148.68","(2,0)","2","0","143","(2,0)"
"632","2","0","148.64","(2,0)","2","0","142.97","(2,0)"
"633","1","1","130.25","(1,1)","1","1","124.57","(1,1)"
"634","1","1","148.11","(1,1)","1","1","142.43","(1,1)"
"635","2","0","141.44","(2,0)","2","0","135.77","(2,0)"
"636","1","1","158.01","(1,1)","1","1","152.34","(1,1)"
"637","2","0","149.15","(2,0)","2","0","143.48","(2,0)"
"638","2","0","152.09","(2,0)","1","2","145.93","(1,2)"
"639","1","1","158.84","(1,1)","2","1","153.02","(2,1)"
"640","2","0","171.03","(2,0)","2","0","165.35","(2,0)"
"641","1","0","142.14","(1,0)","2","2","136.08","(2,2)"
"642","2","0","142.12","(2,0)","2","0","136.44","(2,0)"
"643","2","0","158.12","(2,0)","2","0","152.45","(2,0)"
"644","1","0","123.79","(1,0)","1","0","120.01","(1,0)"
"645","2","1","141.68","(2,1)","2","2","133.87","(2,2)"
"646","2","2","145.85","(2,2)","2","2","136.39","(2,2)"
"647","1","1","151.51","(1,1)","1","1","145.83","(1,1)"
"648","1","1","152.96","(1,1)","1","1","147.28","(1,1)"
"649","1","1","133.01","(1,1)","1","2","126.54","(1,2)"
"650","1","1","152.63","(1,1)","1","1","146.96","(1,1)"
"651","2","0","127.57","(2,0)","2","0","121.89","(2,0)"
"652","1","1","169.92","(1,1)","1","1","164.24","(1,1)"
"653","2","0","147.28","(2,0)","2","1","140.56","(2,1)"
"654","1","1","131.3","(1,1)","1","1","125.63","(1,1)"
"655","1","0","137.87","(1,0)","2","2","131.36","(2,2)"
"656","1","1","132.99","(1,1)","1","1","127.31","(1,1)"
"657","1","1","171.14","(1,1)","1","1","165.46","(1,1)"
"658","2","0","143.79","(2,0)","2","0","138.12","(2,0)"
"659","1","1","143.06","(1,1)","1","1","137.39","(1,1)"
"660","2","0","152.13","(2,0)","2","0","146.46","(2,0)"
"661","1","1","163.65","(1,1)","1","1","157.97","(1,1)"
"662","2","0","154.1","(2,0)","2","0","148.42","(2,0)"
"663","1","1","146.45","(1,1)","1","1","140.77","(1,1)"
"664","2","0","153.48","(2,0)","2","0","147.81","(2,0)"
"665","1","1","147.11","(1,1)","1","1","141.44","(1,1)"
"666","1","1","152.76","(1,1)","1","1","147.09","(1,1)"
"667","1","1","152.66","(1,1)","1","1","146.98","(1,1)"
"668","1","0","125.48","(1,0)","1","1","120.01","(1,1)"
"669","2","0","154.54","(2,0)","2","0","148.86","(2,0)"
"670","1","1","140.23","(1,1)","1","1","134.55","(1,1)"
"671","1","1","138.3","(1,1)","1","1","132.63","(1,1)"
"672","2","0","158.77","(2,0)","2","0","153.1","(2,0)"
"673","2","0","134.27","(2,0)","2","0","128.6","(2,0)"
"674","1","1","142.64","(1,1)","1","1","136.96","(1,1)"
"675","2","0","139.73","(2,0)","2","0","134.05","(2,0)"
"676","1","1","171.38","(1,1)","1","1","165.71","(1,1)"
"677","1","0","140.4","(1,0)","1","1","136.12","(1,1)"
"678","2","0","143.91","(2,0)","1","2","136.6","(1,2)"
"679","2","0","155.72","(2,0)","2","0","150.04","(2,0)"
"680","1","1","159.99","(1,1)","1","1","154.32","(1,1)"
"681","1","0","160.41","(1,0)","1","1","156.07","(1,1)"
"682","1","0","150.1","(1,0)","1","0","146.32","(1,0)"
"683","1","1","137.75","(1,1)","1","1","132.08","(1,1)"
"684","1","0","158.36","(1,0)","1","0","154.58","(1,0)"
"685","2","0","144.98","(2,0)","2","0","139.31","(2,0)"
"686","2","0","161.83","(2,0)","2","0","156.16","(2,0)"
"687","1","1","157.48","(1,1)","1","1","151.8","(1,1)"
"688","1","2","146.21","(1,2)","1","2","138.64","(1,2)"
"689","2","0","148.9","(2,0)","2","1","142.63","(2,1)"
"690","1","1","138.3","(1,1)","1","2","131.24","(1,2)"
"691","2","0","162.09","(2,0)","2","0","156.41","(2,0)"
"692","1","1","152.14","(1,1)","1","1","146.47","(1,1)"
"693","2","0","138.91","(2,0)","2","0","133.23","(2,0)"
"694","1","0","160.18","(1,0)","2","0","155.55","(2,0)"
"695","1","0","160.31","(1,0)","1","1","155.8","(1,1)"
"696","2","1","158.99","(2,1)","2","1","151.43","(2,1)"
"697","2","0","152.09","(2,0)","2","0","146.41","(2,0)"
"698","1","0","149.16","(1,0)","2","0","143.5","(2,0)"
"699","1","0","144.29","(1,0)","2","0","139.3","(2,0)"
"700","2","0","151.9","(2,0)","2","0","146.22","(2,0)"
"701","1","0","145.98","(1,0)","1","0","142.19","(1,0)"
"702","1","1","145.54","(1,1)","1","1","139.87","(1,1)"
"703","1","1","142.83","(1,1)","1","1","137.16","(1,1)"
"704","1","1","122.73","(1,1)","1","1","117.05","(1,1)"
"705","0","0","134.38","(0,0)","1","0","131.62","(1,0)"
"706","1","1","137.35","(1,1)","1","1","131.68","(1,1)"
"707","1","1","136.18","(1,1)","1","1","130.51","(1,1)"
"708","1","0","137.39","(1,0)","1","2","130.59","(1,2)"
"709","1","1","151.49","(1,1)","1","1","145.81","(1,1)"
"710","1","0","130.67","(1,0)","1","0","126.89","(1,0)"
"711","2","0","162.92","(2,0)","2","0","157.24","(2,0)"
"712","2","0","159.89","(2,0)","2","1","152.83","(2,1)"
"713","2","0","143.61","(2,0)","2","0","137.94","(2,0)"
"714","1","1","162.61","(1,1)","1","1","156.94","(1,1)"
"715","1","1","152.01","(1,1)","1","1","146.34","(1,1)"
"716","1","1","144.24","(1,1)","1","1","138.56","(1,1)"
"717","2","0","141.73","(2,0)","2","0","136.05","(2,0)"
"718","2","0","153.16","(2,0)","2","0","147.48","(2,0)"
"719","1","0","152.67","(1,0)","1","0","148.89","(1,0)"
"720","1","0","123.19","(1,0)","1","0","119.41","(1,0)"
"721","2","0","164.58","(2,0)","2","0","158.9","(2,0)"
"722","2","0","160.37","(2,0)","2","0","154.69","(2,0)"
"723","1","1","148.63","(1,1)","1","1","142.95","(1,1)"
"724","2","0","143.64","(2,0)","2","0","137.97","(2,0)"
"725","2","0","134","(2,0)","1","2","127.63","(1,2)"
"726","2","0","133.88","(2,0)","2","0","128.2","(2,0)"
"727","1","0","141.84","(1,0)","0","2","137.81","(0,2)"
"728","1","1","141.12","(1,1)","2","2","135.44","(2,2)"
"729","1","1","150.5","(1,1)","1","1","144.83","(1,1)"
"730","2","1","153.09","(2,1)","2","1","145.52","(2,1)"
"731","1","0","148.2","(1,0)","1","0","144.42","(1,0)"
"732","2","0","140.55","(2,0)","2","0","134.87","(2,0)"
"733","1","0","163.62","(1,0)","2","0","159.46","(2,0)"
"734","2","0","157.28","(2,0)","2","2","147.89","(2,2)"
"735","1","0","146.94","(1,0)","1","0","143.16","(1,0)"
"736","1","1","146.61","(1,1)","1","1","140.94","(1,1)"
"737","1","0","132.89","(1,0)","2","0","127.51","(2,0)"
"738","2","0","152.6","(2,0)","2","0","146.92","(2,0)"
"739","1","1","141.75","(1,1)","1","1","136.07","(1,1)"
"740","1","0","147.26","(1,0)","2","0","142.22","(2,0)"
"741","1","0","148.39","(1,0)","0","2","143.45","(0,2)"
"742","2","0","160.61","(2,0)","2","0","154.94","(2,0)"
"743","2","0","158.82","(2,0)","2","2","151.89","(2,2)"
"744","1","0","140.9","(1,0)","1","0","137.12","(1,0)"
"745","1","0","153.66","(1,0)","1","0","149.87","(1,0)"
"746","1","0","132.72","(1,0)","1","1","127.37","(1,1)"
"747","1","0","158.66","(1,0)","2","0","153.24","(2,0)"
"748","1","1","146.77","(1,1)","2","2","140.32","(2,2)"
"749","1","0","159.51","(1,0)","1","1","154.85","(1,1)"
"750","2","0","158.99","(2,0)","2","0","153.32","(2,0)"
"751","1","1","145.09","(1,1)","1","2","138.22","(1,2)"
"752","0","2","143.95","(0,2)","0","2","138.28","(0,2)"
"753","1","1","156.26","(1,1)","1","1","150.58","(1,1)"
"754","2","0","146.2","(2,0)","1","2","140.31","(1,2)"
"755","1","0","147.02","(1,0)","1","2","140.05","(1,2)"
"756","2","0","148.17","(2,0)","2","0","142.5","(2,0)"
"757","1","0","158.87","(1,0)","2","0","153.98","(2,0)"
"758","2","2","141.3","(2,2)","2","2","131.84","(2,2)"
"759","1","1","166.39","(1,1)","1","1","160.72","(1,1)"
"760","1","2","143.15","(1,2)","1","2","135.58","(1,2)"
"761","1","0","146.63","(1,0)","1","1","141.66","(1,1)"
"762","2","0","159.36","(2,0)","2","0","153.68","(2,0)"
"763","1","2","155.75","(1,2)","1","2","148.18","(1,2)"
