01/11/2019 00:00	11316.6
01/12/2019 00:00	11221.45
01/01/2020 00:00	12436.65
01/02/2020 00:00	13338.99
01/03/2020 00:00	11996.81
01/04/2020 00:00	9152.68
01/05/2020 00:00	8648.04
01/06/2020 00:00	9778.28
01/07/2020 00:00	9656.78
01/08/2020 00:00	8915.18
01/09/2020 00:00	10217.06
01/10/2020 00:00	9843.04
01/11/2020 00:00	8760.9
01/12/2020 00:00	10274.26
01/01/2021 00:00	10238.92
01/02/2021 00:00	14781.77
01/03/2021 00:00	12693.58
01/04/2021 00:00	11350.55
01/05/2021 00:00	9524.16
01/06/2021 00:00	8715.25
01/07/2021 00:00	7861.61
01/08/2021 00:00	7491.77
01/09/2021 00:00	8613.84
01/10/2021 00:00	9342.09
01/11/2021 00:00	10425.02
01/12/2021 00:00	9029.59
