titas1_500,titas2_500,titas3_500,sigma2_500,ces_500,titas1_100,titas2_100,X.titas3_100.,titas3_100,sigma2_100,ces_100
0.701017549,0.210559105,-0.284334528,0.995213744,-0.085599019,0.656344302,0.156664904,titas3_100,-0.444790101,0.864627605,-0.104958625
0.741617192,0.188713905,-0.296391403,0.997834071,-0.093145397,0.814908193,0.191245718,titas3_100,-0.296167958,0.985567092,-0.151078217
0.771972499,0.293572922,-0.267629333,0.977871587,0.016342171,0.684790443,0.221962553,titas3_100,-0.288164154,1.062115894,0.093873763
0.716803335,0.218874628,-0.29526874,1.060832786,-0.013603754,0.777899932,0.235293634,titas3_100,-0.280926312,0.997594243,0.275885346
0.602934742,0.175757808,-0.361992393,0.863808132,-0.034749637,0.471528574,0.13119165,titas3_100,-0.42257885,1.016773933,0.115060302
0.776565653,0.191686904,-0.33199629,0.96926762,-0.027354652,0.870062877,0.157621301,titas3_100,-0.366359434,0.763741388,-0.031694324
0.680420599,0.187836566,-0.284405299,0.888522905,-0.03832801,0.625785132,-0.011493455,titas3_100,-0.385539955,0.685596807,-0.021433545
0.644233866,0.157338128,-0.29713012,1.029499509,-0.053481495,0.600911715,0.167859264,titas3_100,-0.21057459,1.100976481,-0.035049454
0.620834102,0.133203523,-0.366763467,0.938047016,-0.012448557,0.509405328,0.041011041,titas3_100,-0.416374124,0.959892123,-0.025281635
0.606832909,0.183130061,-0.278579364,0.92549678,-0.053949801,0.709032837,0.17879138,titas3_100,-0.367908465,1.106303098,-0.283851041
0.620713185,0.12874412,-0.271760942,0.974000293,-0.08886103,0.576499292,-0.032934279,titas3_100,-0.322606796,1.041636328,-0.014308974
0.60982554,0.096801413,-0.327420935,1.042367925,0.016848849,0.814524095,0.180733142,titas3_100,-0.374377321,0.93638913,0.072050888
0.693156521,0.162483582,-0.346037998,0.934987248,0.040268079,0.621417428,0.20768458,titas3_100,-0.354977178,0.915291554,-0.035658043
0.654610353,0.190653038,-0.311613185,0.97941019,0.056958542,0.570098826,0.002688995,titas3_100,-0.348627844,1.20043775,0.12012564
0.761589403,0.247419819,-0.297355158,1.037872545,0.178511617,0.839074154,0.371778563,titas3_100,-0.323298399,1.061140702,-0.104154455
0.625424294,0.121439551,-0.371511454,0.854774122,-0.046861154,0.642835228,-0.073271539,titas3_100,-0.317271027,0.850614331,0.177075903
0.727956523,0.199275275,-0.32493963,0.928968307,-0.03809202,0.697400201,0.118189476,titas3_100,-0.452800593,0.990546307,0.028276685
0.699707843,0.149176429,-0.279623866,1.004790322,-0.011794267,0.821812157,0.260201064,titas3_100,-0.314498355,0.873511857,-0.027855075
0.770227285,0.220761525,-0.29077528,0.98121399,-0.05063742,0.741961292,0.132527744,titas3_100,-0.400408383,1.212644586,0.066040408
0.743019363,0.1674044,-0.391210775,1.057228635,0.056856747,1.073144307,0.461349251,titas3_100,-0.372577505,0.891612007,-0.025428313
0.655342455,0.134711533,-0.323083993,0.986457662,0.016089725,0.577573789,0.010456251,titas3_100,-0.33406902,0.697146296,-0.03520196
0.631529754,0.062834264,-0.372912859,1.035388107,-0.112685572,0.67737542,0.262494326,titas3_100,-0.533077154,1.075145671,0.072957232
0.727288855,0.228781255,-0.275769444,1.055925005,0.069639367,0.862940135,0.321357113,titas3_100,-0.216851503,1.153296912,0.137321469
0.662349572,0.222113544,-0.259926878,0.99637318,0.052701358,0.607356184,0.310876183,titas3_100,-0.195101241,1.123162159,-0.059130426
0.702524962,0.210051509,-0.288445059,1.066859781,0.086574241,0.812138743,0.3245699,titas3_100,-0.183433606,1.487260436,-0.224194584
0.729774963,0.207042201,-0.302906273,1.042433207,-0.014789321,0.794276457,0.24024186,titas3_100,-0.259422229,1.025343179,0.081860407
0.740786024,0.240466064,-0.269177214,0.954939172,0.088159216,0.703207522,0.22070242,titas3_100,-0.474242464,0.949980508,0.042444266
0.726302901,0.256920906,-0.309615318,0.966673443,-0.005802847,0.666806966,0.182947073,titas3_100,-0.360130707,1.046905193,0.097048579
0.631703364,0.155680292,-0.397419251,0.877979909,0.034319232,0.711121727,0.196366756,titas3_100,-0.432341153,1.074264967,-0.064588497
0.68869649,0.167369784,-0.346631798,0.92637767,-0.017512968,0.628053183,0.155453445,titas3_100,-0.322471471,1.067255122,0.057112601
0.762494634,0.263368716,-0.24447033,1.019253391,-0.037749669,0.621871905,0.143635773,titas3_100,-0.207299572,1.128905665,0.00571693
0.725002385,0.199182698,-0.325573114,0.94941091,-0.040267507,0.663342637,0.137932325,titas3_100,-0.376403051,1.012213622,0.064807615
0.688267776,0.23211652,-0.309962376,1.010228263,0.075854828,0.865342651,0.415895987,titas3_100,-0.249134446,1.015495312,0.118365768
0.637809213,0.118010293,-0.326980504,0.967968868,0.069404107,0.692170008,0.229453686,titas3_100,-0.293478402,1.00144109,0.025738772
0.683595527,0.213236637,-0.258228364,0.937788345,-0.171534317,0.698965416,0.052751903,titas3_100,-0.451202735,0.740349029,-0.209677029
0.710963981,0.230882136,-0.28846279,1.073136548,0.047998161,0.57707811,-0.027083895,titas3_100,-0.525219458,1.261760464,0.194449889
0.702352981,0.187940013,-0.30668965,0.940214248,-0.018399815,0.693886203,0.106194643,titas3_100,-0.279537159,0.857604344,0.149393618
0.731245755,0.188438493,-0.302194495,0.993090597,-0.025764312,0.803069148,0.190091439,titas3_100,-0.283664121,0.817600046,-0.072628465
0.632942992,0.175888464,-0.302589004,1.004755958,-0.041942103,0.691351419,0.081562585,titas3_100,-0.268752277,1.03785953,0.190725423
0.76709211,0.264074431,-0.239377914,0.977965077,-0.002393939,0.698883598,0.346218346,titas3_100,-0.214848103,0.964362177,-0.035476051
0.768576501,0.274690959,-0.247109109,1.087337867,-0.072329501,0.76034382,0.212093948,titas3_100,-0.316234076,1.21235229,-0.339697767
0.693692687,0.22891798,-0.28097724,0.953887957,-0.037965576,0.921157404,0.371636029,titas3_100,-0.189399134,1.054646116,-0.169518108
0.656015319,0.13002108,-0.347532923,1.02256993,0.04040735,0.750607521,0.244603129,titas3_100,-0.296204639,0.929612155,0.267269021
0.66987236,0.130655088,-0.336143133,1.057060621,0.076043866,0.768064612,0.34548976,titas3_100,-0.287810131,1.007476867,-0.002311033
0.759915364,0.277830443,-0.258526503,0.94812879,-0.03815803,0.780412376,0.377649139,titas3_100,-0.182556669,0.879027929,-0.2915185
0.756476995,0.241005876,-0.322418389,1.024770858,-0.039564958,0.950361956,0.330271798,titas3_100,-0.471138871,1.008124397,-0.181905299
0.689865893,0.171336837,-0.276693615,1.011404559,-0.080652902,0.694986809,0.166155382,titas3_100,-0.166786452,1.003531445,-0.387144753
0.713099328,0.187332077,-0.320713594,1.03686097,0.007733718,0.679179428,0.250606266,titas3_100,-0.253023937,1.296404122,0.234227005
0.733792564,0.253363338,-0.272390254,0.965922923,-0.117075954,0.711752695,0.383762657,titas3_100,-0.262778503,0.975626974,-0.063287615
0.641032599,0.158347093,-0.275328105,1.160829489,-0.085821529,0.730519929,0.020773302,titas3_100,-0.423151936,1.123614343,-0.312410584
0.731784695,0.258473689,-0.289807988,0.979364624,0.019510104,0.845146218,0.397775443,titas3_100,-0.254529897,0.940040834,-0.119022577
0.730604535,0.218199404,-0.288094878,0.989579081,0.036263388,0.648702789,0.034179266,titas3_100,-0.477786605,1.29433482,0.113969328
0.682686354,0.206011426,-0.281707005,0.894631375,0.058329026,0.678296439,0.206241452,titas3_100,-0.232917289,0.906304745,-0.08819369
0.666172329,0.265992025,-0.260633813,1.005009452,-0.028362731,0.590151734,0.219203389,titas3_100,-0.289829045,1.076829137,0.123255992
0.659298946,0.213327869,-0.306198301,0.985016868,0.035226697,0.635852476,0.131751587,titas3_100,-0.394606658,1.041283614,-0.018865261
0.749990947,0.245618686,-0.267018156,1.144714072,0.131262529,0.737831519,0.300087694,titas3_100,-0.207392235,1.136513697,-0.038003173
0.660858058,0.198638966,-0.312089504,1.165164752,-0.057098904,0.66464232,0.221591277,titas3_100,-0.215479987,1.148629451,-0.032299267
0.66360536,0.166460081,-0.371849719,0.942817276,0.062986858,0.650785855,0.246160421,titas3_100,-0.339040981,0.994242435,0.147890051
0.762509006,0.248319305,-0.233530433,1.009408865,-0.037404866,0.671212528,0.199509057,titas3_100,-0.288634115,1.080536386,-0.1946787
0.676903774,0.151298922,-0.335828694,0.9840723,0.086763353,0.602047027,0.193078097,titas3_100,-0.217371384,1.061518827,-0.158327224
0.777656977,0.29503949,-0.260743924,0.976329337,-0.1238841,0.591717962,0.11653385,titas3_100,-0.32880884,0.897472058,-0.199962563
0.721712735,0.256522398,-0.337997598,0.987053124,0.04175946,0.695630785,0.231940843,titas3_100,-0.31897145,0.912902398,0.307123609
0.69819545,0.197544527,-0.323281005,0.9955025,-0.042089695,0.622330186,0.189000697,titas3_100,-0.308061119,0.981689981,-0.045694809
0.779445786,0.279410467,-0.245104339,0.939248804,0.008485345,0.723983388,0.291105764,titas3_100,-0.283472115,0.977596118,0.144633155
0.700452952,0.183850791,-0.321162653,0.944291955,-0.084320121,0.752257733,0.265259741,titas3_100,-0.217792795,0.715891239,0.099879719
0.784853365,0.287007507,-0.259257593,1.029707093,0.136414557,0.633535175,0.226046271,titas3_100,-0.333881853,1.039779262,0.033659088
0.747151669,0.282113468,-0.290450534,1.058760921,0.021135718,0.766106497,0.298528705,titas3_100,-0.390468845,1.091061447,-0.102361957
0.711964097,0.19471317,-0.330133033,1.075629409,-0.020224002,0.676235185,0.206205847,titas3_100,-0.281046051,1.140355996,0.10327396
0.708484611,0.140578753,-0.319906791,0.977426685,-0.027341254,0.783310401,0.136610912,titas3_100,-0.341910452,0.879297748,-0.219458087
0.64802216,0.127451116,-0.269048388,0.94435053,0.00707847,0.51542922,0.051094231,titas3_100,-0.396862207,0.763193963,-0.056787989
0.707587381,0.154257342,-0.310797193,0.931115657,-0.000705245,0.718446533,0.148533118,titas3_100,-0.334153923,0.941414204,0.08740613
0.649263725,0.163712384,-0.332043724,1.114725701,-0.002457987,0.612707112,0.12123392,titas3_100,-0.342166773,1.355339732,-0.04522652
0.699980839,0.212907468,-0.290960651,0.959626273,0.068201649,0.625359463,0.075419559,titas3_100,-0.273634386,1.120901449,0.105301527
0.656250729,0.12891848,-0.367367276,0.946750143,-0.171057075,0.658069185,0.229495873,titas3_100,-0.311988037,1.338328196,-0.170909789
0.705431819,0.228174506,-0.257615059,1.063610172,0.022402036,0.571237856,0.030178374,titas3_100,-0.455458503,0.851168397,0.158177558
0.727038555,0.132888172,-0.368289765,0.953778656,-0.007069325,0.683686559,0.065569301,titas3_100,-0.356961558,1.055745375,0.048645542
0.727309653,0.241734498,-0.284529959,1.023759739,-0.059645403,0.584780702,0.381267184,titas3_100,-0.371611625,1.026419848,-0.064405945
0.72484448,0.241168593,-0.343294868,0.872829035,0.090354844,0.766346325,0.244589756,titas3_100,-0.346627031,0.761004666,0.184593627
0.720988434,0.201159498,-0.35974512,1.022606906,0.141781963,0.898207451,0.470000854,titas3_100,-0.406283311,0.915704362,0.280503182
0.73297149,0.284813045,-0.274128549,0.962379,0.033397839,0.813111549,0.348764621,titas3_100,-0.235765951,0.786786212,-0.159016688
0.674600335,0.144361134,-0.334918424,1.041823003,-0.036540548,0.590145643,0.11163772,titas3_100,-0.321180775,1.238559954,0.063461304
0.752718577,0.193771133,-0.296506843,1.035022013,-0.07937455,0.822412915,0.251627353,titas3_100,-0.49402309,0.561135878,0.033561432
0.576095905,0.057464377,-0.425517101,0.925033147,-0.043307774,0.644566758,0.321009065,titas3_100,-0.207719563,0.855584321,0.035017337
0.639034043,0.216175671,-0.261402659,1.00127978,-0.036388497,0.478067385,0.040495626,titas3_100,-0.420099369,0.870386087,-0.145184389
0.659646312,0.135696327,-0.381728815,1.093706351,-0.045951578,0.54337815,0.071434459,titas3_100,-0.498754834,0.997389774,-0.412104262
0.683783934,0.170304959,-0.272571519,1.02313769,-0.196589603,0.800993259,0.249866978,titas3_100,-0.099264998,0.929605944,-0.117221329
0.716838591,0.19282812,-0.26616715,0.933251107,-0.040006076,0.541916606,0.0913137,titas3_100,-0.180427484,0.894803165,-0.152171718
0.672148492,0.133878738,-0.304906958,1.075656389,0.01650165,0.606371698,0.03892898,titas3_100,-0.393788266,1.119479261,-0.132856235
0.71046609,0.183554172,-0.352224874,1.051294851,0.005306483,0.659479095,0.139149417,titas3_100,-0.332243556,1.360851643,0.093935857
0.713175584,0.162016809,-0.303487425,1.036266686,0.102618689,0.774844551,0.329039261,titas3_100,-0.243912487,0.912984395,0.066308265
0.683382549,0.205117839,-0.344403506,0.910451945,-0.006398973,0.581316682,0.035799265,titas3_100,-0.421553307,0.915257186,0.061563078
0.684733986,0.212642727,-0.354460396,0.953637631,-0.072200463,0.628370008,0.157187023,titas3_100,-0.394876753,1.16823823,-0.361794283
0.751506322,0.250243395,-0.312751068,1.002042209,-0.003980904,0.858760887,0.281301006,titas3_100,-0.168976724,1.03424862,-0.017292796
0.73829874,0.215610604,-0.271225699,1.014994442,-0.022063986,0.960067563,0.251367754,titas3_100,-0.472837712,0.818526328,-0.027085391
0.713557067,0.148152813,-0.310506497,1.085405075,0.054819706,0.813695754,0.158543072,titas3_100,-0.332596907,1.082595259,-0.082550394
0.61015222,0.167944056,-0.33475597,1.077440479,-0.033984989,0.46746276,0.003077904,titas3_100,-0.5603718,1.010729235,-0.063721819
0.730641133,0.315754322,-0.239045009,0.94326749,0.058163519,0.823392511,0.410601785,titas3_100,-0.137102502,0.988425141,0.349371826
0.727465424,0.172819184,-0.340122153,1.115105236,0.148617049,0.575193135,-0.123016556,titas3_100,-0.44500204,0.896387343,0.242486026
0.727283441,0.24939056,-0.26222394,1.006755883,-0.044643064,0.756742065,0.232739142,titas3_100,-0.229065672,1.187122983,0.01999792
0.685757317,0.260573123,-0.310463503,0.993413788,0.003381673,0.65974409,0.197538148,titas3_100,-0.417650563,1.110667477,0.148711856
0.667961541,0.152444674,-0.292008132,0.963227273,0.108253967,0.626939791,0.037720112,titas3_100,-0.429078153,1.076617604,-0.124796984
0.672325106,0.181229725,-0.312922052,1.104463069,-0.038113092,0.548413651,0.037863582,titas3_100,-0.247856992,0.977410425,0.05651705
0.679148494,0.139945434,-0.295436096,0.974775828,-0.136371564,0.76334111,0.174648743,titas3_100,-0.136828927,0.952375351,-0.105063256
0.735357733,0.22612352,-0.27120563,1.063378416,0.122567427,0.530712255,0.099624901,titas3_100,-0.077970795,1.040922116,-0.092932016
0.751043765,0.258413754,-0.308576182,0.917397003,-0.047517596,0.893121081,0.268641186,titas3_100,-0.318828949,0.845520294,0.144493099
0.746421352,0.179082964,-0.24966383,1.061443479,-0.096446123,0.6750031,0.05409557,titas3_100,-0.42309689,1.13180389,0.005011155
0.709995143,0.250285289,-0.253794945,1.013066035,-0.050201058,0.79482112,0.274287113,titas3_100,-0.12143583,1.054996927,-0.183390983
0.764037643,0.324253439,-0.224681718,1.053541233,-0.124626516,0.782601891,0.329449866,titas3_100,-0.283489696,1.081941663,-0.11008298
0.698154792,0.200128809,-0.290354104,1.060778166,0.024529791,0.8245456,0.345690243,titas3_100,-0.059190021,0.781474827,-0.29386747
0.678820387,0.126526201,-0.36845064,0.94635318,-0.062786445,0.72000946,0.217477917,titas3_100,-0.29080077,1.04395332,-0.184123617
0.717504443,0.207440441,-0.342260929,0.991433471,-0.012422766,0.839301171,0.257342962,titas3_100,-0.441297135,0.995578662,0.111216206
0.668519063,0.188713814,-0.308226798,0.990897339,-0.09186224,0.569782607,0.033534737,titas3_100,-0.371477529,0.881952542,-0.086498612
0.624815465,0.215978321,-0.297160493,0.883127746,-0.133685885,0.588503257,0.168672416,titas3_100,-0.378530206,0.941175746,0.205488893
0.735083703,0.180545428,-0.331219881,1.020393837,0.060755256,0.899939074,0.403353869,titas3_100,-0.291752633,0.931179945,0.130583244
0.699485922,0.20282225,-0.344151992,1.098084441,0.070569778,0.689965267,0.342683542,titas3_100,-0.238366745,1.079723015,-0.040074575
0.712651128,0.180452739,-0.295726918,0.97824047,0.039931538,0.745207473,0.302895441,titas3_100,-0.333571737,0.883079629,0.256377123
0.672464754,0.189617038,-0.31043232,1.041758747,-0.109402996,0.705678796,0.215274159,titas3_100,-0.29229698,0.954201095,-0.156200621
0.640684989,0.139042975,-0.372299617,1.002819429,0.071959527,0.573432882,0.129008865,titas3_100,-0.295326609,0.924502856,0.316376805
0.665270678,0.173583358,-0.262706974,0.951915051,0.022312977,0.56241049,0.107118822,titas3_100,-0.190928125,1.023935465,-0.044766389
0.730318665,0.152023066,-0.305025858,1.097626792,0.008343055,0.614451363,-0.046882363,titas3_100,-0.500348449,1.092263794,-0.109046092
0.660677623,0.135511188,-0.311997806,0.90691065,0.000338945,0.718851448,0.175871163,titas3_100,-0.351279909,0.886740371,0.016538153
0.725802612,0.235839113,-0.272629649,1.036584394,0.102419965,0.785309142,0.208797992,titas3_100,-0.273513341,1.068479048,-0.24622729
0.733938258,0.192915393,-0.327281639,1.035840411,0.073854375,0.744596426,0.20038871,titas3_100,-0.417727259,1.023970568,0.122804976
0.630506457,0.129478385,-0.355388864,0.949027597,-0.149834596,0.611565947,0.006572191,titas3_100,-0.405173956,0.942884507,-0.106785553
0.742971733,0.250977085,-0.312493192,0.993728225,0.018766422,0.663391704,0.076541547,titas3_100,-0.531333629,0.894206558,-0.154110756
0.625034371,0.132631353,-0.338479985,0.976958446,0.05212814,0.555200389,0.170210499,titas3_100,-0.271580918,0.826478702,-0.064724264
0.680065981,0.173267724,-0.383461658,0.952944424,-0.03556526,0.696493721,0.232568973,titas3_100,-0.342256109,0.957085365,0.137690429
0.724122354,0.18644959,-0.305590832,1.055307244,0.042841544,0.700131834,0.073961433,titas3_100,-0.534673403,0.924116181,-0.322916422
0.714078761,0.208430532,-0.291948608,0.909720709,-0.012179782,0.743392504,0.285430348,titas3_100,-0.332039454,0.876437986,0.195493557
0.612854459,0.130616446,-0.37010663,0.924812391,-0.108927127,0.557813149,0.204701848,titas3_100,-0.173092497,0.897683382,-0.05796736
0.682390514,0.156692599,-0.335683426,1.124199312,0.117721834,0.34726776,-0.371489897,titas3_100,-0.729455956,0.790407473,0.07310662
0.72772308,0.21971882,-0.27214708,0.984356374,-0.148306398,0.638166141,0.15290084,titas3_100,-0.304705245,1.056616825,-0.290809016
0.709176901,0.166734637,-0.352499102,1.156319301,-0.099043392,0.830725582,0.224662104,titas3_100,-0.323433827,1.063833415,-0.035423238
0.69837546,0.193334065,-0.269749929,0.949131027,0.091693664,0.734570858,0.143131624,titas3_100,-0.161125407,0.952090141,0.008577915
0.624547046,0.127724598,-0.357455675,0.988416826,0.025269784,0.669460581,-0.063880645,titas3_100,-0.298707149,0.962464582,-0.032504555
0.785768639,0.291641431,-0.309059773,0.900924509,-0.006350544,0.789303653,0.262541875,titas3_100,-0.3475417,0.883653323,0.14772061
0.70310864,0.178156002,-0.3210168,0.941049199,0.009656963,0.676498106,0.164280342,titas3_100,-0.404123748,0.860843191,0.13332818
0.694245549,0.237812481,-0.282370041,0.954501937,-0.007724422,0.752947501,0.371638902,titas3_100,-0.164581676,1.003914894,-0.149632183
0.706674998,0.230155796,-0.340425502,0.990670075,-0.130687549,0.581018009,0.018609896,titas3_100,-0.411115028,1.048523689,-0.151723323
0.747048672,0.21875883,-0.306749783,1.121388211,-0.104981304,0.783613669,0.050184037,titas3_100,-0.495650241,0.940065518,0.074029293
0.719345511,0.243208396,-0.295782521,1.078273156,-0.023995161,0.630315654,0.218448193,titas3_100,-0.246912105,1.066741069,0.15166762
0.688323199,0.172159473,-0.290160992,0.891853015,0.156403421,0.68715182,0.15870676,titas3_100,-0.347691129,1.061136541,0.277229061
0.679541219,0.167319613,-0.354295282,1.087840588,0.043629411,0.59515682,0.171760177,titas3_100,-0.235967488,1.392653888,0.054559466
0.765671271,0.246421774,-0.198315438,1.057218705,-0.005555317,0.678915648,0.204094178,titas3_100,-0.19897089,0.949965967,0.356305603
0.724864062,0.201309912,-0.287961771,1.043811419,-0.128230744,0.700882217,0.091884762,titas3_100,-0.376466959,0.892257558,-0.276271992
0.737610611,0.239403317,-0.312714196,1.039538599,0.012583512,0.725932893,0.31940319,titas3_100,-0.339389027,1.056224169,0.286637691
0.72894209,0.224102834,-0.304591701,0.965135748,0.141312024,0.7663901,0.326564827,titas3_100,-0.279860506,0.861417695,0.002494735
0.566957537,0.077756252,-0.368731933,0.995320584,-0.053746973,0.600515187,0.089939434,titas3_100,-0.428837083,1.055944582,-0.151006004
0.681226976,0.140631149,-0.357225054,1.101135625,-0.023974676,0.808604924,0.195528329,titas3_100,-0.308744267,1.101722134,0.321106915
0.716908285,0.196013413,-0.270079519,1.074906396,0.077046698,0.639611329,0.175725288,titas3_100,-0.27757598,1.140840574,0.038318062
0.682046112,0.255545247,-0.236488604,0.879002096,0.04338608,0.698056212,0.23939475,titas3_100,-0.371880048,0.980021995,0.059376611
0.703032608,0.229725148,-0.300440156,1.009660749,-0.071110984,0.73582241,0.172296,titas3_100,-0.375262949,0.815259796,-0.020951755
0.727170002,0.238210556,-0.256334832,0.99774499,0.009855826,0.909686202,0.380175879,titas3_100,-0.305012126,0.751550773,-0.100195439
0.61481958,0.139303872,-0.373743099,0.935936621,-0.016798434,0.720424018,0.274776588,titas3_100,-0.341158822,0.822511837,0.012784126
0.748662562,0.235990622,-0.279281729,1.060015277,-0.061504074,0.745951003,0.290357567,titas3_100,-0.136460964,1.161427389,-0.143099315
0.65625782,0.162173956,-0.279658346,0.955192589,-0.011046887,0.709651472,0.200850002,titas3_100,-0.261503725,1.319242381,0.101465969
0.707720683,0.190821178,-0.341003067,0.915662572,-0.014347404,0.846403469,0.360783851,titas3_100,-0.198882082,0.753847507,0.044657207
0.656110283,0.208906084,-0.302416763,0.987587638,-0.105615221,0.701762277,0.285542038,titas3_100,-0.234838888,0.966239749,-0.165823663
0.691541201,0.139335516,-0.309956456,0.993749603,0.068210206,0.710059379,0.247640862,titas3_100,-0.276592867,0.904279534,0.041402477
0.769952174,0.235692474,-0.237028661,1.084937467,0.160274023,0.72700563,0.100497613,titas3_100,-0.367693759,1.276080135,-0.173115902
0.647836915,0.157582847,-0.372873049,0.965008157,0.053491631,0.591762431,0.007042805,titas3_100,-0.479011838,1.070728992,0.294039651
0.689250924,0.1405657,-0.331116187,0.919084877,0.065053783,0.650916941,0.13005142,titas3_100,-0.413474469,0.983976699,0.118459163
0.62463261,0.075392538,-0.359307311,0.958703475,0.034229815,0.673328858,0.041344938,titas3_100,-0.372234381,1.012301624,0.102079724
0.63994762,0.143547336,-0.302799174,0.946811956,0.028704759,0.611612463,0.110526004,titas3_100,-0.264916074,0.896616209,0.051621575
0.68529479,0.181324904,-0.351444901,1.026628527,0.000279486,0.746809393,0.163942567,titas3_100,-0.352647215,1.095112288,0.073612376
0.655266298,0.167872856,-0.352739389,0.955419242,-0.099602115,0.643942062,0.289750534,titas3_100,-0.314921921,0.992331989,-0.145252501
0.745368241,0.232953771,-0.313265678,1.037361883,-0.012181971,0.808163131,0.379649277,titas3_100,-0.249918883,1.155719835,0.135309538
0.584330478,0.12005467,-0.300727321,0.9870568,0.047819216,0.55251628,0.124336931,titas3_100,-0.203172118,0.750092558,0.160635862
0.696949587,0.297137337,-0.288560976,1.04955709,-0.149099992,0.875143426,0.49669782,titas3_100,-0.276467241,1.119034126,-0.204961065
0.652885587,0.108116722,-0.31086797,0.985681245,0.020669279,0.584674656,0.009800139,titas3_100,-0.464407988,0.817185483,0.099424377
0.788390374,0.272774625,-0.271645158,0.901376518,0.069280885,0.739518553,0.215988174,titas3_100,-0.383011078,1.138281726,-0.015678275
0.718183345,0.208067636,-0.330861155,1.088639606,-0.07738102,0.628130913,0.230136525,titas3_100,-0.288146994,1.172668119,0.375680154
0.714939424,0.183208188,-0.325451281,1.02390864,0.034374453,0.862439987,0.30938646,titas3_100,-0.116306183,1.067516355,-0.023823802
0.685194758,0.228271727,-0.233789902,0.881135546,0.093683382,0.466517309,0.041557244,titas3_100,-0.337987958,0.795239576,0.138107461
0.715866037,0.191847247,-0.288367024,1.081133546,-0.027678791,0.678985984,0.458117857,titas3_100,-0.136808047,1.154954153,-0.037149997
0.728900576,0.283155529,-0.237994247,1.134062106,-0.125603266,0.699229813,0.362677127,titas3_100,-0.201299272,0.933448723,-0.123995945
0.626678822,0.170496991,-0.370571595,0.95640656,-0.040351466,0.674414322,0.323912959,titas3_100,-0.551495514,1.158114325,0.046371066
0.59260797,0.219070335,-0.257720313,0.917639716,0.002500367,0.64338548,0.185404357,titas3_100,-0.329268367,0.957205419,0.029271498
0.673295676,0.185276605,-0.300005885,1.06048387,0.010392319,0.789647347,0.159173721,titas3_100,-0.432200506,1.137355107,-0.005126221
0.77369725,0.23623804,-0.24812086,1.047527796,-0.002602448,0.776357659,0.035358976,titas3_100,-0.486713821,0.905477296,-0.010511891
0.706980176,0.158549021,-0.299328819,1.011214983,0.117120872,0.791235695,-0.022556046,titas3_100,-0.450255991,0.780706527,0.202583302
0.717201866,0.191818224,-0.359742178,1.002364453,0.111952299,0.823077354,0.27437469,titas3_100,-0.318065244,1.143823265,0.160824497
0.662817254,0.166699161,-0.378869328,1.018009244,0.031194559,0.619767334,0.151945079,titas3_100,-0.369263471,1.262123654,0.02122189
0.616049056,0.100901584,-0.343410827,1.011643486,0.061823227,0.566199037,0.07105168,titas3_100,-0.290184,1.15239765,0.195235944
0.730432706,0.196004009,-0.29348973,0.985208648,0.037570721,0.621765041,0.00099729,titas3_100,-0.486685057,0.916183264,-0.054318402
0.73366454,0.226925872,-0.268528081,0.985429337,-0.017256416,0.737026288,0.153881237,titas3_100,-0.242593439,1.219812845,-0.131648739
0.73681397,0.238279463,-0.307234435,0.977708669,-0.030930255,0.683032923,0.141513238,titas3_100,-0.354586239,0.922028527,-0.042254517
0.751382966,0.237539659,-0.325331627,1.004993313,-0.149193373,0.842511841,0.247290672,titas3_100,-0.296844322,1.054909307,-0.138581333
0.763293382,0.28832814,-0.268803048,0.936881691,-0.070896034,0.789482986,0.229741186,titas3_100,-0.377763076,0.906778672,0.091305935
0.75980278,0.319836883,-0.262284654,1.015083153,-0.091426706,0.606205075,0.164533013,titas3_100,-0.386979259,0.778976231,0.142048484
0.747513977,0.229509838,-0.262386242,1.082744098,-0.040122762,0.759241171,0.142574438,titas3_100,-0.328960057,0.81504266,-0.075739716
0.736353856,0.263502314,-0.289367192,0.99380518,-0.083283533,0.634779478,0.108367487,titas3_100,-0.393792531,0.953273268,-0.080240302
0.712406448,0.233300471,-0.247329943,1.040118374,0.055563691,0.637295719,0.226123571,titas3_100,-0.230913664,1.03678354,0.507463811
0.721707633,0.247801163,-0.293898326,0.976357234,0.006039504,0.851077174,0.299479102,titas3_100,-0.12365738,0.776974215,0.201401816
0.700936408,0.250361352,-0.238141494,0.91097475,-0.036285441,0.618612764,0.148219786,titas3_100,-0.446974763,1.061122795,0.074908421
0.689839217,0.138120724,-0.289307599,1.082001552,0.027648856,0.614160868,0.061005467,titas3_100,-0.283113666,1.164150937,0.204805811
0.658273989,0.138172848,-0.341554119,0.939840612,0.03753349,0.6121608,0.06529548,titas3_100,-0.342892737,1.067360559,-0.113312289
0.739942517,0.29136655,-0.214111827,1.001543063,0.001422047,0.707244999,0.250626949,titas3_100,-0.253460404,1.009128344,0.129048288
0.615644866,0.075773213,-0.329514965,1.02137673,-0.01805574,0.637767298,0.145523445,titas3_100,-0.218181158,1.11650808,0.054820926
0.699500467,0.152810656,-0.326843372,0.943689676,0.011877628,0.690105694,0.077762868,titas3_100,-0.399853019,0.908092466,-0.088975984
0.752576528,0.278649365,-0.250685134,0.986241621,-0.074423867,0.783924525,0.277727426,titas3_100,-0.219020757,1.325696193,0.261282701
