"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"436","2","0","564.39","(2,0)","1","2","550.37","(1,2)"
"437","1","2","601.62","(1,2)","1","2","585.13","(1,2)"
"438","1","2","600.75","(1,2)","1","2","584.26","(1,2)"
"439","1","2","537.16","(1,2)","1","2","520.66","(1,2)"
"440","1","2","562.91","(1,2)","1","2","546.42","(1,2)"
"441","2","0","620.35","(2,0)","2","2","603.74","(2,2)"
"442","2","0","564.52","(2,0)","2","2","549.83","(2,2)"
"443","1","1","603.97","(1,1)","1","2","589.89","(1,2)"
"444","1","2","593.16","(1,2)","1","2","576.67","(1,2)"
"445","2","0","612.96","(2,0)","2","2","596.27","(2,2)"
"446","1","2","597.24","(1,2)","2","2","580.44","(2,2)"
"447","1","2","596.91","(1,2)","1","2","580.41","(1,2)"
"448","2","2","616.99","(2,2)","2","2","597.2","(2,2)"
"449","1","2","598.16","(1,2)","1","2","581.67","(1,2)"
"450","1","2","604.24","(1,2)","1","2","587.75","(1,2)"
"451","2","0","568.03","(2,0)","2","0","554.83","(2,0)"
"452","2","0","602.81","(2,0)","2","2","583.05","(2,2)"
"453","1","2","614.65","(1,2)","1","2","598.16","(1,2)"
"454","1","2","582.02","(1,2)","1","2","565.53","(1,2)"
"455","2","0","564.14","(2,0)","2","0","550.95","(2,0)"
"456","1","2","599.17","(1,2)","1","2","582.67","(1,2)"
"457","1","2","561.11","(1,2)","1","2","544.62","(1,2)"
"458","2","0","635.65","(2,0)","1","2","621.35","(1,2)"
"459","2","1","582.25","(2,1)","2","1","565.76","(2,1)"
"460","1","2","606.63","(1,2)","1","2","590.14","(1,2)"
"461","2","0","643.29","(2,0)","2","2","625.47","(2,2)"
"462","2","0","625.39","(2,0)","2","0","612.2","(2,0)"
"463","2","2","605.63","(2,2)","2","2","585.84","(2,2)"
"464","2","0","604.62","(2,0)","1","2","589.41","(1,2)"
"465","2","0","577.4","(2,0)","1","2","562","(1,2)"
"466","2","2","605.12","(2,2)","2","2","585.33","(2,2)"
"467","1","2","585.16","(1,2)","1","2","568.67","(1,2)"
"468","1","2","614.33","(1,2)","1","2","597.84","(1,2)"
"469","2","0","586.09","(2,0)","2","0","572.89","(2,0)"
"470","1","2","598.22","(1,2)","1","2","581.73","(1,2)"
"471","1","2","583.61","(1,2)","1","2","567.11","(1,2)"
"472","2","2","591.97","(2,2)","2","2","572.18","(2,2)"
"473","1","2","596.54","(1,2)","1","2","580.05","(1,2)"
"474","2","0","580.06","(2,0)","1","2","564.49","(1,2)"
"475","1","2","591.86","(1,2)","1","2","575.37","(1,2)"
"476","2","2","640.45","(2,2)","2","2","620.66","(2,2)"
"477","1","2","603.16","(1,2)","1","2","586.67","(1,2)"
"478","2","2","611.14","(2,2)","2","2","591.35","(2,2)"
"479","2","2","570.33","(2,2)","2","2","550.54","(2,2)"
"480","2","2","605.31","(2,2)","2","2","585.52","(2,2)"
"481","1","2","596.51","(1,2)","1","2","580.02","(1,2)"
"482","2","0","596.6","(2,0)","2","0","583.4","(2,0)"
"483","1","2","592.45","(1,2)","2","2","573.46","(2,2)"
"484","1","2","606.58","(1,2)","1","2","590.09","(1,2)"
"485","2","0","637.74","(2,0)","2","1","622.57","(2,1)"
"486","2","2","543.39","(2,2)","2","2","523.6","(2,2)"
"487","2","1","591.98","(2,1)","2","1","575.49","(2,1)"
"488","1","2","552.09","(1,2)","2","2","534.34","(2,2)"
"489","2","0","589.99","(2,0)","2","1","575.61","(2,1)"
"490","2","0","584.52","(2,0)","2","0","571.33","(2,0)"
"491","2","2","607.15","(2,2)","2","2","587.36","(2,2)"
"492","2","2","608.25","(2,2)","2","2","588.46","(2,2)"
"493","2","2","618","(2,2)","2","2","598.21","(2,2)"
"494","1","2","619.37","(1,2)","1","2","602.88","(1,2)"
"495","2","0","651.48","(2,0)","2","2","632.24","(2,2)"
"496","2","0","599.62","(2,0)","1","2","586.39","(1,2)"
"497","2","0","582.88","(2,0)","2","2","565.42","(2,2)"
"498","2","0","580.48","(2,0)","2","0","567.29","(2,0)"
"499","2","2","576.14","(2,2)","2","2","556.35","(2,2)"
"500","1","1","604.9","(1,1)","2","1","589.51","(2,1)"
"501","2","2","622.34","(2,2)","2","2","602.55","(2,2)"
"502","1","2","574.59","(1,2)","1","2","558.1","(1,2)"
"503","1","2","602.08","(1,2)","1","2","585.58","(1,2)"
"504","1","2","592.36","(1,2)","2","2","575.08","(2,2)"
"505","2","2","609.6","(2,2)","2","2","589.81","(2,2)"
"506","2","0","588.55","(2,0)","2","0","575.35","(2,0)"
"507","2","2","597.86","(2,2)","2","2","578.07","(2,2)"
"508","2","2","584.31","(2,2)","2","2","564.52","(2,2)"
"509","2","0","609.22","(2,0)","2","0","596.03","(2,0)"
"510","2","0","605.67","(2,0)","2","0","592.48","(2,0)"
"511","2","0","580.75","(2,0)","2","0","567.56","(2,0)"
"512","2","0","579.08","(2,0)","2","0","565.88","(2,0)"
"513","1","2","603.03","(1,2)","1","2","586.54","(1,2)"
"514","1","2","588.35","(1,2)","1","2","571.85","(1,2)"
"515","1","2","589.32","(1,2)","1","2","572.83","(1,2)"
"516","1","2","571.98","(1,2)","1","2","555.48","(1,2)"
"517","2","0","596.07","(2,0)","2","2","580.87","(2,2)"
"518","2","0","642.97","(2,0)","2","0","629.78","(2,0)"
"519","1","2","547.01","(1,2)","1","2","530.52","(1,2)"
"520","2","0","627.64","(2,0)","2","2","613.79","(2,2)"
"521","2","2","612.2","(2,2)","2","2","592.41","(2,2)"
"522","2","0","571.83","(2,0)","2","2","557.92","(2,2)"
"523","2","0","587.9","(2,0)","2","0","574.71","(2,0)"
"524","1","2","591.67","(1,2)","1","2","575.18","(1,2)"
"525","2","2","569.45","(2,2)","2","2","549.66","(2,2)"
"526","1","2","609.05","(1,2)","2","2","590.13","(2,2)"
"527","2","0","614.56","(2,0)","2","0","601.37","(2,0)"
"528","2","0","603.45","(2,0)","2","2","588.05","(2,2)"
"529","2","0","610.81","(2,0)","2","2","593.57","(2,2)"
"530","1","2","601.3","(1,2)","1","2","584.81","(1,2)"
"531","1","2","609.48","(1,2)","1","2","592.99","(1,2)"
"532","1","2","584.02","(1,2)","1","2","567.53","(1,2)"
"533","2","2","573.46","(2,2)","2","2","553.67","(2,2)"
"534","1","2","564.91","(1,2)","1","2","548.42","(1,2)"
"535","2","0","591.62","(2,0)","2","2","578.08","(2,2)"
"536","1","2","589.71","(1,2)","1","2","573.22","(1,2)"
"537","1","2","592.23","(1,2)","1","2","575.74","(1,2)"
"538","2","0","574.55","(2,0)","2","0","561.35","(2,0)"
"539","2","0","574.17","(2,0)","2","0","560.97","(2,0)"
"540","2","0","588.73","(2,0)","2","2","574.49","(2,2)"
"541","1","2","592.7","(1,2)","1","2","576.21","(1,2)"
"542","2","2","600.36","(2,2)","2","2","580.57","(2,2)"
"543","2","0","590.36","(2,0)","2","2","572.41","(2,2)"
"544","2","0","550.43","(2,0)","2","1","535.62","(2,1)"
"545","2","2","576.78","(2,2)","2","2","556.99","(2,2)"
"546","2","0","565.5","(2,0)","1","2","549.19","(1,2)"
"547","2","0","618.57","(2,0)","2","2","604.62","(2,2)"
"548","2","0","619.11","(2,0)","2","2","601.19","(2,2)"
"549","2","0","606.93","(2,0)","2","2","592.69","(2,2)"
"550","1","2","612.67","(1,2)","1","2","596.18","(1,2)"
"551","1","2","577.87","(1,2)","1","2","561.38","(1,2)"
"552","1","2","613.55","(1,2)","1","2","597.06","(1,2)"
"553","2","1","554.08","(2,1)","2","1","537.59","(2,1)"
"554","2","2","596.57","(2,2)","2","2","576.78","(2,2)"
"555","1","2","611.82","(1,2)","1","2","595.32","(1,2)"
"556","1","2","598.75","(1,2)","1","2","582.26","(1,2)"
"557","2","2","611.3","(2,2)","2","2","591.51","(2,2)"
"558","2","0","585.17","(2,0)","2","0","571.98","(2,0)"
"559","2","0","575.5","(2,0)","1","2","561.93","(1,2)"
"560","2","2","595.84","(2,2)","2","2","576.05","(2,2)"
"561","2","0","562.21","(2,0)","1","2","546.33","(1,2)"
"562","1","2","610.41","(1,2)","1","2","593.92","(1,2)"
"563","2","0","609.7","(2,0)","2","0","596.5","(2,0)"
"564","1","2","584.56","(1,2)","1","2","568.07","(1,2)"
"565","2","0","623.44","(2,0)","2","0","610.25","(2,0)"
"566","2","0","605.94","(2,0)","2","0","592.75","(2,0)"
"567","2","2","601.86","(2,2)","2","2","582.07","(2,2)"
"568","2","1","538.41","(2,1)","2","1","521.92","(2,1)"
"569","1","2","630.68","(1,2)","1","2","614.19","(1,2)"
"570","2","0","581.85","(2,0)","2","0","568.65","(2,0)"
"571","2","2","602.34","(2,2)","2","2","582.55","(2,2)"
"572","1","1","553.3","(1,1)","2","1","537.83","(2,1)"
"573","2","0","583.87","(2,0)","2","2","567.65","(2,2)"
"574","2","0","617.19","(2,0)","2","0","603.99","(2,0)"
"575","2","0","563.35","(2,0)","2","2","547.48","(2,2)"
"576","2","0","597.54","(2,0)","2","0","584.34","(2,0)"
"577","2","0","576.46","(2,0)","2","0","563.27","(2,0)"
"578","2","0","631.76","(2,0)","2","2","616.36","(2,2)"
"579","2","0","561.89","(2,0)","2","2","544.08","(2,2)"
"580","1","2","587.67","(1,2)","1","2","571.18","(1,2)"
"581","2","2","619.99","(2,2)","2","2","600.2","(2,2)"
"582","2","0","600.38","(2,0)","2","0","587.18","(2,0)"
"583","2","2","613.31","(2,2)","2","2","593.52","(2,2)"
"584","1","2","599.34","(1,2)","1","2","582.85","(1,2)"
"585","2","0","608.61","(2,0)","2","0","595.42","(2,0)"
"586","2","0","576.02","(2,0)","1","2","559.91","(1,2)"
"587","2","0","603.44","(2,0)","1","2","587.16","(1,2)"
"588","1","2","575.87","(1,2)","1","2","559.38","(1,2)"
"589","2","0","600.51","(2,0)","2","1","586.76","(2,1)"
"590","2","0","603.59","(2,0)","1","2","589.43","(1,2)"
"591","2","2","607.12","(2,2)","2","2","587.33","(2,2)"
"592","1","2","576.91","(1,2)","1","2","560.42","(1,2)"
"593","2","0","597.65","(2,0)","2","2","581.44","(2,2)"
"594","2","2","612.52","(2,2)","2","2","592.73","(2,2)"
"595","1","2","582.66","(1,2)","1","2","566.17","(1,2)"
"596","2","1","598.06","(2,1)","2","2","579.33","(2,2)"
"597","1","2","571.4","(1,2)","2","2","553.64","(2,2)"
"598","2","0","564.58","(2,0)","2","0","551.39","(2,0)"
"599","1","2","603","(1,2)","1","2","586.51","(1,2)"
"600","1","2","604.61","(1,2)","1","2","588.12","(1,2)"
"601","2","0","607.79","(2,0)","2","2","592.82","(2,2)"
"602","2","2","580.68","(2,2)","2","2","560.89","(2,2)"
"603","1","2","600.85","(1,2)","2","2","584.07","(2,2)"
"604","2","0","586.68","(2,0)","1","2","572.29","(1,2)"
"605","1","2","632.74","(1,2)","1","2","616.25","(1,2)"
"606","2","0","577.78","(2,0)","1","2","561.99","(1,2)"
"607","2","2","536.59","(2,2)","2","2","516.8","(2,2)"
"608","2","0","614.68","(2,0)","2","2","594.92","(2,2)"
"609","2","0","580.32","(2,0)","1","2","566.38","(1,2)"
"610","2","0","637.53","(2,0)","2","2","620.57","(2,2)"
"611","1","2","604.81","(1,2)","1","2","588.32","(1,2)"
"612","2","0","586.01","(2,0)","2","2","567.96","(2,2)"
"613","1","2","603.21","(1,2)","1","2","586.72","(1,2)"
"614","2","0","586.65","(2,0)","2","2","570.71","(2,2)"
"615","2","0","589.11","(2,0)","1","2","573.64","(1,2)"
"616","1","2","610.35","(1,2)","1","2","593.86","(1,2)"
"617","2","2","558.05","(2,2)","2","2","538.26","(2,2)"
"618","2","0","604.87","(2,0)","2","2","588.43","(2,2)"
"619","1","2","615.69","(1,2)","1","2","599.2","(1,2)"
"620","1","2","564.61","(1,2)","1","2","548.12","(1,2)"
"621","2","2","607.65","(2,2)","2","2","587.86","(2,2)"
"622","1","2","591.16","(1,2)","1","2","574.67","(1,2)"
"623","2","0","579.17","(2,0)","2","1","565.13","(2,1)"
"624","1","2","618.57","(1,2)","1","2","602.07","(1,2)"
"625","1","2","578.76","(1,2)","1","2","562.27","(1,2)"
"626","1","2","567.88","(1,2)","1","2","551.39","(1,2)"
"627","2","0","584.92","(2,0)","2","2","567.15","(2,2)"
"628","2","0","609.01","(2,0)","2","2","593.49","(2,2)"
"629","2","0","604.81","(2,0)","2","0","591.62","(2,0)"
"630","2","0","574.35","(2,0)","2","2","560.72","(2,2)"
"631","1","2","564.57","(1,2)","1","2","548.08","(1,2)"
"632","1","2","598.34","(1,2)","1","2","581.85","(1,2)"
"633","2","0","542.86","(2,0)","2","1","526.52","(2,1)"
"634","2","0","592.48","(2,0)","1","2","577.18","(1,2)"
"635","2","2","584.51","(2,2)","2","2","564.72","(2,2)"
"636","2","0","566.07","(2,0)","2","0","552.88","(2,0)"
"637","2","0","630.24","(2,0)","2","1","616.81","(2,1)"
"638","2","0","604","(2,0)","2","2","585.34","(2,2)"
"639","2","0","563.89","(2,0)","2","1","550.44","(2,1)"
"640","2","0","572.57","(2,0)","2","2","553.25","(2,2)"
"641","2","0","603.9","(2,0)","2","2","584.72","(2,2)"
"642","1","2","574.49","(1,2)","1","2","558","(1,2)"
"643","2","0","568.22","(2,0)","2","2","550.94","(2,2)"
"644","2","0","592.83","(2,0)","2","1","576.45","(2,1)"
"645","2","0","608.4","(2,0)","2","0","595.21","(2,0)"
"646","2","0","579.74","(2,0)","2","1","565.91","(2,1)"
"647","2","2","567.69","(2,2)","2","2","547.9","(2,2)"
"648","1","2","582.35","(1,2)","1","2","565.85","(1,2)"
"649","2","0","552.16","(2,0)","2","0","538.96","(2,0)"
"650","2","0","599.56","(2,0)","2","0","586.37","(2,0)"
"651","1","2","593.69","(1,2)","1","2","577.19","(1,2)"
"652","2","0","558.35","(2,0)","2","1","542.94","(2,1)"
"653","1","2","585.2","(1,2)","1","2","568.71","(1,2)"
"654","2","0","560.75","(2,0)","2","0","547.56","(2,0)"
"655","2","0","587.24","(2,0)","1","2","574.02","(1,2)"
"656","1","2","608.79","(1,2)","1","2","592.3","(1,2)"
"657","1","1","645.37","(1,1)","2","2","630.09","(2,2)"
"658","2","0","628.46","(2,0)","2","2","610.2","(2,2)"
"659","1","2","569.34","(1,2)","1","2","552.85","(1,2)"
"660","1","2","578.7","(1,2)","1","2","562.2","(1,2)"
"661","2","0","615.12","(2,0)","1","2","598.63","(1,2)"
"662","1","2","608.4","(1,2)","1","2","591.91","(1,2)"
"663","1","2","632.1","(1,2)","1","2","615.61","(1,2)"
"664","2","0","612.78","(2,0)","2","2","599.57","(2,2)"
"665","1","2","580.74","(1,2)","1","2","564.25","(1,2)"
"666","1","2","581.19","(1,2)","1","2","564.7","(1,2)"
"667","1","2","615.03","(1,2)","1","2","598.54","(1,2)"
"668","1","2","578.48","(1,2)","1","2","561.99","(1,2)"
"669","2","2","600.59","(2,2)","2","2","580.8","(2,2)"
"670","2","0","548.48","(2,0)","2","2","533.94","(2,2)"
"671","2","0","580.14","(2,0)","2","2","560.76","(2,2)"
"672","2","0","606.03","(2,0)","2","0","592.83","(2,0)"
"673","1","2","594.09","(1,2)","1","2","577.6","(1,2)"
"674","2","0","612.78","(2,0)","2","0","599.58","(2,0)"
"675","2","2","640.07","(2,2)","2","2","620.28","(2,2)"
"676","1","2","600.37","(1,2)","1","2","583.88","(1,2)"
"677","2","2","616.09","(2,2)","2","2","596.3","(2,2)"
"678","2","0","605.62","(2,0)","2","2","592.2","(2,2)"
"679","2","0","636.69","(2,0)","2","1","622.48","(2,1)"
"680","2","0","629.78","(2,0)","2","2","616.3","(2,2)"
"681","1","2","577.6","(1,2)","1","2","561.11","(1,2)"
"682","1","2","554.14","(1,2)","1","2","537.65","(1,2)"
"683","2","0","599.38","(2,0)","2","0","586.19","(2,0)"
"684","1","2","557.33","(1,2)","1","2","540.84","(1,2)"
"685","2","0","592.6","(2,0)","2","2","575.31","(2,2)"
"686","2","0","592.46","(2,0)","2","0","579.27","(2,0)"
"687","2","0","584.81","(2,0)","2","2","566.76","(2,2)"
"688","1","1","569.65","(1,1)","2","1","553.42","(2,1)"
"689","2","0","614.73","(2,0)","2","1","600.65","(2,1)"
"690","2","1","597.05","(2,1)","2","2","579.1","(2,2)"
"691","1","2","578.56","(1,2)","1","2","562.07","(1,2)"
"692","2","0","590.92","(2,0)","2","1","577.45","(2,1)"
"693","2","0","564.58","(2,0)","2","0","551.38","(2,0)"
"694","1","1","595.84","(1,1)","1","2","582.55","(1,2)"
"695","2","0","595.32","(2,0)","1","2","579.48","(1,2)"
"696","2","0","571.22","(2,0)","2","0","558.03","(2,0)"
"697","2","0","601.62","(2,0)","2","2","586.59","(2,2)"
"698","1","2","641.18","(1,2)","1","2","624.69","(1,2)"
"699","1","2","598.05","(1,2)","2","2","580.27","(2,2)"
"700","2","2","588.37","(2,2)","2","2","568.58","(2,2)"
"701","2","1","587.72","(2,1)","2","2","569.42","(2,2)"
"702","2","1","581.8","(2,1)","2","2","563.63","(2,2)"
"703","1","2","601.89","(1,2)","1","2","585.4","(1,2)"
"704","1","2","590.71","(1,2)","1","2","574.22","(1,2)"
"705","2","0","645.41","(2,0)","2","0","632.22","(2,0)"
"706","2","1","567.55","(2,1)","2","1","551.06","(2,1)"
"707","1","2","598.76","(1,2)","1","2","582.27","(1,2)"
"708","2","0","616.51","(2,0)","2","1","600.27","(2,1)"
"709","2","0","586.66","(2,0)","2","2","570.75","(2,2)"
"710","2","2","631.57","(2,2)","2","2","611.78","(2,2)"
"711","2","2","614.61","(2,2)","2","2","594.82","(2,2)"
"712","2","0","550.76","(2,0)","2","2","533.5","(2,2)"
"713","2","0","573.57","(2,0)","2","2","557.86","(2,2)"
"714","1","2","583.26","(1,2)","1","2","566.76","(1,2)"
"715","2","2","619.68","(2,2)","2","2","599.89","(2,2)"
"716","2","1","628.81","(2,1)","2","2","611.19","(2,2)"
"717","1","2","615.48","(1,2)","1","2","598.99","(1,2)"
"718","2","0","590.05","(2,0)","2","2","572.29","(2,2)"
"719","2","0","582.19","(2,0)","2","2","563.84","(2,2)"
"720","2","0","569.6","(2,0)","2","2","550.45","(2,2)"
"721","2","2","555.68","(2,2)","2","2","535.89","(2,2)"
"722","1","2","581.44","(1,2)","1","2","564.95","(1,2)"
"723","1","2","573.72","(1,2)","2","2","556.3","(2,2)"
"724","1","2","596.41","(1,2)","1","2","579.92","(1,2)"
"725","2","0","586.71","(2,0)","2","0","573.51","(2,0)"
"726","2","1","604.17","(2,1)","2","2","586.11","(2,2)"
"727","2","0","604.58","(2,0)","2","2","586.37","(2,2)"
"728","1","2","567.64","(1,2)","1","2","551.15","(1,2)"
"729","2","0","598.4","(2,0)","2","0","585.2","(2,0)"
"730","2","1","595.76","(2,1)","2","1","579.26","(2,1)"
"731","2","0","597.26","(2,0)","1","2","582.99","(1,2)"
"732","2","1","621.94","(2,1)","2","2","605.42","(2,2)"
"733","2","0","595.05","(2,0)","2","2","577.1","(2,2)"
"734","1","2","620.46","(1,2)","1","2","603.97","(1,2)"
"735","2","0","583.37","(2,0)","2","0","570.18","(2,0)"
"736","2","0","602.5","(2,0)","2","1","588.96","(2,1)"
"737","1","2","580.48","(1,2)","1","2","563.99","(1,2)"
"738","2","0","600.21","(2,0)","2","2","582.03","(2,2)"
"739","2","0","556.29","(2,0)","2","0","543.09","(2,0)"
"740","2","0","583.73","(2,0)","2","2","565.5","(2,2)"
"741","1","2","640.76","(1,2)","1","2","624.27","(1,2)"
"742","1","2","597.32","(1,2)","1","2","580.83","(1,2)"
"743","1","2","590.86","(1,2)","1","2","574.37","(1,2)"
"744","2","0","574.85","(2,0)","2","0","561.66","(2,0)"
"745","1","2","610.24","(1,2)","1","2","593.75","(1,2)"
"746","2","2","551.99","(2,2)","2","2","532.2","(2,2)"
"747","2","0","597.5","(2,0)","2","2","580.93","(2,2)"
"748","2","0","586.05","(2,0)","2","2","572.16","(2,2)"
"749","1","2","560.35","(1,2)","2","2","543.7","(2,2)"
"750","1","2","585.96","(1,2)","1","2","569.46","(1,2)"
"751","2","0","578.89","(2,0)","2","0","565.7","(2,0)"
"752","2","0","565.34","(2,0)","1","2","549.16","(1,2)"
"753","2","0","598.86","(2,0)","2","0","585.67","(2,0)"
"754","2","0","570.52","(2,0)","2","2","551.05","(2,2)"
"755","2","0","605.64","(2,0)","2","0","592.44","(2,0)"
"756","1","2","601.89","(1,2)","1","2","585.4","(1,2)"
"757","2","2","616.79","(2,2)","2","2","597","(2,2)"
"758","1","2","611.68","(1,2)","1","2","595.19","(1,2)"
"759","1","2","592.01","(1,2)","1","2","575.52","(1,2)"
"760","2","0","585.62","(2,0)","2","2","572.01","(2,2)"
"761","2","0","619.66","(2,0)","2","2","602.84","(2,2)"
"762","2","0","564.53","(2,0)","2","0","551.34","(2,0)"
"763","1","2","602.98","(1,2)","1","2","586.49","(1,2)"
"764","2","0","617.25","(2,0)","2","2","601.68","(2,2)"
"765","1","2","597.94","(1,2)","1","2","581.45","(1,2)"
"766","2","0","565.6","(2,0)","2","2","549.41","(2,2)"
"767","1","1","576.21","(1,1)","2","1","562.35","(2,1)"
"768","1","1","597.61","(1,1)","1","2","583.45","(1,2)"
"769","2","0","611.28","(2,0)","1","2","595.55","(1,2)"
"770","1","2","628.34","(1,2)","1","2","611.85","(1,2)"
"771","2","2","616.56","(2,2)","2","2","596.77","(2,2)"
"772","2","0","587.25","(2,0)","2","0","574.06","(2,0)"
"773","1","2","593.89","(1,2)","1","2","577.4","(1,2)"
"774","2","0","573.97","(2,0)","2","0","560.78","(2,0)"
"775","2","0","564.36","(2,0)","2","1","550.02","(2,1)"
"776","2","0","590.96","(2,0)","2","0","577.76","(2,0)"
"777","1","2","593.58","(1,2)","1","2","577.09","(1,2)"
"778","1","2","575.78","(1,2)","1","2","559.29","(1,2)"
"779","2","2","629.82","(2,2)","2","2","610.03","(2,2)"
"780","1","2","613.49","(1,2)","1","2","597","(1,2)"
"781","2","2","572.6","(2,2)","2","2","552.81","(2,2)"
"782","1","2","605.96","(1,2)","1","2","589.47","(1,2)"
"783","1","2","615.39","(1,2)","1","2","598.9","(1,2)"
"784","1","2","598.82","(1,2)","1","2","582.32","(1,2)"
"785","1","2","616.7","(1,2)","1","2","600.21","(1,2)"
"786","1","2","600.62","(1,2)","1","2","584.13","(1,2)"
"787","1","2","618.55","(1,2)","2","2","599.64","(2,2)"
"788","2","0","575.46","(2,0)","2","1","559.13","(2,1)"
"789","2","0","589.36","(2,0)","2","2","573.77","(2,2)"
"790","2","0","616.56","(2,0)","2","1","601.51","(2,1)"
"791","2","0","581.2","(2,0)","2","2","567.18","(2,2)"
"792","1","2","581.16","(1,2)","1","2","564.67","(1,2)"
"793","1","2","562.48","(1,2)","1","2","545.99","(1,2)"
"794","2","0","594.31","(2,0)","2","0","581.11","(2,0)"
"795","1","2","620.83","(1,2)","1","2","604.34","(1,2)"
"796","1","2","580.64","(1,2)","1","2","564.15","(1,2)"
"797","1","2","604.65","(1,2)","1","2","588.15","(1,2)"
"798","2","0","557.46","(2,0)","2","2","543.2","(2,2)"
"799","2","2","582.88","(2,2)","2","2","563.09","(2,2)"
"800","1","2","571.92","(1,2)","1","2","555.43","(1,2)"
"801","1","2","596.28","(1,2)","2","2","579.27","(2,2)"
"802","2","0","639.99","(2,0)","2","0","626.8","(2,0)"
"803","1","2","612.15","(1,2)","1","2","595.66","(1,2)"
"804","2","2","541.67","(2,2)","2","2","521.88","(2,2)"
"805","2","0","610.89","(2,0)","2","0","597.7","(2,0)"
"806","2","2","595.67","(2,2)","2","2","575.88","(2,2)"
"807","2","0","589.69","(2,0)","2","0","576.49","(2,0)"
"808","1","2","610.36","(1,2)","1","2","593.87","(1,2)"
"809","2","2","607.2","(2,2)","2","2","587.41","(2,2)"
"810","2","2","600.79","(2,2)","2","2","581","(2,2)"
"811","1","2","550.29","(1,2)","1","2","533.8","(1,2)"
"812","2","0","592.03","(2,0)","2","2","575.82","(2,2)"
"813","2","0","585.05","(2,0)","2","2","567.42","(2,2)"
"814","2","2","602.07","(2,2)","2","2","582.28","(2,2)"
"815","2","0","591.84","(2,0)","1","2","578.08","(1,2)"
"816","2","0","583.04","(2,0)","1","2","567.65","(1,2)"
"817","2","0","598.8","(2,0)","2","2","582.07","(2,2)"
"818","2","0","616.87","(2,0)","2","0","603.68","(2,0)"
"819","2","0","569.21","(2,0)","2","0","556.02","(2,0)"
"820","2","0","574.86","(2,0)","1","2","559.9","(1,2)"
"821","2","0","584.22","(2,0)","2","1","570.88","(2,1)"
"822","1","2","597.23","(1,2)","1","2","580.74","(1,2)"
"823","2","0","582.53","(2,0)","2","0","569.34","(2,0)"
"824","1","2","582.14","(1,2)","1","2","565.65","(1,2)"
"825","1","2","552.69","(1,2)","1","2","536.2","(1,2)"
"826","1","1","595.75","(1,1)","2","1","582.14","(2,1)"
"827","1","2","620.09","(1,2)","1","2","603.6","(1,2)"
"828","2","0","593.04","(2,0)","2","2","574.08","(2,2)"
"829","1","2","597.45","(1,2)","1","2","580.96","(1,2)"
"830","1","2","590.77","(1,2)","1","2","574.28","(1,2)"
"831","2","2","626.29","(2,2)","2","2","606.5","(2,2)"
"832","1","2","579.1","(1,2)","1","2","562.61","(1,2)"
"833","2","0","604.48","(2,0)","2","1","588.94","(2,1)"
"834","2","2","587.48","(2,2)","2","2","567.7","(2,2)"
"835","2","2","568.45","(2,2)","2","2","548.66","(2,2)"
"836","1","2","581.6","(1,2)","2","2","564.96","(2,2)"
"837","1","2","539.24","(1,2)","1","2","522.75","(1,2)"
"838","2","2","592.53","(2,2)","2","2","572.74","(2,2)"
"839","1","2","618.51","(1,2)","1","2","602.02","(1,2)"
"840","2","1","607.48","(2,1)","2","1","590.99","(2,1)"
"841","2","0","608.58","(2,0)","2","2","590.54","(2,2)"
"842","2","0","588.04","(2,0)","2","0","574.84","(2,0)"
"843","1","2","597.01","(1,2)","1","2","580.51","(1,2)"
"844","2","0","597.21","(2,0)","2","1","582.6","(2,1)"
"845","2","0","616.99","(2,0)","1","2","601.82","(1,2)"
"846","2","0","600.02","(2,0)","2","1","583.74","(2,1)"
"847","2","0","574.01","(2,0)","1","2","558.09","(1,2)"
"848","2","2","601.8","(2,2)","2","2","582.01","(2,2)"
"849","1","2","606.8","(1,2)","1","2","590.31","(1,2)"
"850","2","0","574.27","(2,0)","2","1","559.12","(2,1)"
"851","1","2","607.39","(1,2)","1","2","590.9","(1,2)"
"852","1","2","580.9","(1,2)","1","2","564.4","(1,2)"
"853","2","0","575.25","(2,0)","2","0","562.06","(2,0)"
"854","1","2","565.41","(1,2)","1","2","548.92","(1,2)"
"855","2","0","603.92","(2,0)","2","1","587.5","(2,1)"
"856","2","2","597.94","(2,2)","2","2","578.15","(2,2)"
"857","1","2","565.39","(1,2)","1","2","548.9","(1,2)"
"858","2","2","572.03","(2,2)","2","2","552.24","(2,2)"
"859","1","2","605.05","(1,2)","1","2","588.56","(1,2)"
"860","1","2","590.38","(1,2)","1","2","573.89","(1,2)"
"861","2","0","565.58","(2,0)","2","0","552.39","(2,0)"
"862","2","0","591.76","(2,0)","2","1","578.49","(2,1)"
"863","2","0","603.56","(2,0)","2","0","590.37","(2,0)"
"864","1","2","614.66","(1,2)","2","2","596.31","(2,2)"
"865","2","2","587.67","(2,2)","2","2","567.88","(2,2)"
"866","2","2","573.15","(2,2)","2","2","553.36","(2,2)"
"867","2","0","633.48","(2,0)","1","2","619.38","(1,2)"
"868","1","2","595.5","(1,2)","1","2","579","(1,2)"
"869","2","2","579.54","(2,2)","2","2","559.75","(2,2)"
"870","2","0","585.18","(2,0)","2","0","571.98","(2,0)"
"871","1","2","611.64","(1,2)","1","2","595.15","(1,2)"
